directory_name,detail_url,name_ja,name_roman,level_raw,level_normalized,type_raw,type_normalized,attribute_raw,attribute_normalized,special_moves_raw,main_image_url,has_additional_illustrations,additional_illustration_count,listing_level,listing_level_2,listing_level_order,is_x_antibody,icon_new,icon_20th,profile_ja_available_on_official_page,profile_ja_char_count,profile_ja_sha256,profile_ja_omitted_from_bundle
teslajellymon,https://digimon.net/reference/detail.php?directory_name=teslajellymon,テスラジェリーモン,TESLAJELLYMON,成熟期,成熟期,軟体型,軟体型,データ,データ,"・フィサリスト
・パニッシューネ
・ボルスプライト",https://digimon.net/cimages/digimon/teslajellymon.jpg,False,0,成熟期,,4,False,False,False,True,228,62181f86c182990f7bde8de5397cd561130958da21849124e040c4c8f9d818f6,True
symbareangoramon,https://digimon.net/reference/detail.php?directory_name=symbareangoramon,ジンバーアンゴラモン,SYMBAREANGORAMON,成熟期,成熟期,獣人型,獣人型,ワクチン,ワクチン,"・ジャイブ
・レントライザー
・ブレイキンストリーム",https://digimon.net/cimages/digimon/symbareangoramon.jpg,False,0,成熟期,,4,False,False,False,True,233,a6ae92bb05fc3920bfd95e9d990a0166d6466fc3150143f5f5d399d8f0a6e05f,True
blacktailmon_uver,https://digimon.net/reference/detail.php?directory_name=blacktailmon_uver,ブラックテイルモン Uver.,BLACKTAILMON UVER.,成熟期,成熟期,魔獣型,魔獣型,ウィルス,ウィルス,"・ネコパンチ
・バコーニャ",https://digimon.net/cimages/digimon/blacktailmon_uver.jpg,False,0,成熟期,,4,False,False,False,True,297,303c81e3117bf731411333bfa0bd6f0e917b3da4b0e411bfc8971a6f03f6b2e5,True
weddinmon,https://digimon.net/reference/detail.php?directory_name=weddinmon,ウェディンモン,WEDDINMON,完全体,完全体,妖精型,妖精型,ワクチン,ワクチン,"・ホイップデコレーション
・ケーキカッティング
・ハピネスフォール",https://digimon.net/cimages/digimon/weddinmon.jpg,False,0,完全体,,5,False,False,False,True,304,65841ece3c74fbed68333a521d2eb5bf120b9dcb40b03d2a5aa0801ab11f843d,True
shortmon,https://digimon.net/reference/detail.php?directory_name=shortmon,ショートモン,SHORTMON,成熟期,成熟期,食物型,食物型,データ,データ,"・テイストーン
・スウィートベリー",https://digimon.net/cimages/digimon/shortmon.jpg,False,0,成熟期,,4,False,False,False,True,194,ceed7bd02742ac10b32efff7de2a3993682c26528d051714ece0b22e63434c18,True
blackrapidmon,https://digimon.net/reference/detail.php?directory_name=blackrapidmon,ブラックラピッドモン,BLACKRAPIDMON,完全体,完全体,サイボーグ型,サイボーグ型,ワクチン,ワクチン,"・ラピッドファイア
・ゴールデントライアングル",https://digimon.net/cimages/digimon/blackrapidmon.jpg,False,0,完全体,,5,False,False,False,True,205,3be764d5d27af7f3ad2e4f55f58652af3b73c8bd732e13ed236030e5a11dd2c6,True
blackgalgomon,https://digimon.net/reference/detail.php?directory_name=blackgalgomon,ブラックガルゴモン,BLACKGALGOMON,成熟期,成熟期,獣人型,獣人型,ワクチン,ワクチン,"・ガトリングアーム
・ダムダムアッパー",https://digimon.net/cimages/digimon/blackgalgomon.jpg,False,0,成熟期,,4,False,False,False,True,161,a3c5335c5352b0442445871c320a6275cc4bd2088224396f2ac3bbde1fd86e49,True
omegamonzwart_d,https://digimon.net/reference/detail.php?directory_name=omegamonzwart_d,オメガモンズワルトDEFEAT,OMEGAMONZWART_D,究極体,究極体,聖騎士型,聖騎士型,ウィルス,ウィルス,"・ガルルキャノン
・グレイソード",https://digimon.net/cimages/digimon/omegamonzwart_d.jpg,False,0,究極体,,6,False,False,False,True,204,ee8f0eb5a93e36b832669bca7bfcce1b46d9dcf256fdadac34b98b32d372f52d,True
wezengammamon,https://digimon.net/reference/detail.php?directory_name=wezengammamon,ウェズンガンマモン,WEZENGAMMAMON,成熟期,成熟期,角竜型,角竜型,データ,データ,"・セドナ
・アルビオン",https://digimon.net/cimages/digimon/wezengammamon.jpg,False,0,成熟期,,4,False,False,False,True,232,65b5e7c327cf2ba71c0e7b71f4178c839927582dc580f0056b0fb8992465a2fa,True
kausgammamon,https://digimon.net/reference/detail.php?directory_name=kausgammamon,カウスガンマモン,KAUSGAMMAMON,成熟期,成熟期,竜人型,竜人型,データ,データ,"・ウルダインパルス
・ランベルタキック",https://digimon.net/cimages/digimon/kausgammamon.jpg,False,0,成熟期,,4,False,False,False,True,174,57d585ed25c3e518823243e93ec8ca57a6d988bc006ad1e4e70f626783244e1c,True
betelgammamon,https://digimon.net/reference/detail.php?directory_name=betelgammamon,ベテルガンマモン,BETELGAMMAMON,成熟期,成熟期,竜人型,竜人型,ワクチン,ワクチン,"・ソルブロー
・ソルショット",https://digimon.net/cimages/digimon/betelgammamon.jpg,False,0,成熟期,,4,False,False,False,True,141,5a29b8ec1ae7adcc8426df1e0fd13a432e09272af9d6523d6a09beb5cc47dd37,True
abbadomoncore,https://digimon.net/reference/detail.php?directory_name=abbadomoncore,アバドモンコア,ABBADOMONCORE,究極体,究極体,種族不明,種族不明,不明,不明,"・エクリプスノーン
・ビンジェラード
・デスチャージ
・ゲーズイレイザー",https://digimon.net/cimages/digimon/abbadomoncore.jpg,True,1,究極体,,6,False,False,False,True,241,83a1922b5b6db1dc17da885c0e07bf57271a8d8bcfcb6cc15caf302d7c140f83,True
luminamon_nene,https://digimon.net/reference/detail.php?directory_name=luminamon_nene,ルミナモン（ネネVer.）,LUMINAMON_NENE,完全体,完全体,合成型,合成型,ワクチン,ワクチン,・,https://digimon.net/cimages/digimon/luminamon_nene.jpg,False,0,完全体,,5,False,False,False,True,193,1ce6a1f151fc4ef473b3a90d871fed1177251827577500f79eefd4890a92b176,True
shoutmonx7_superior,https://digimon.net/reference/detail.php?directory_name=shoutmonx7_superior,シャウトモンX7：スペリオルモード,SHOUTMONX7_SUPERIOR,"究極体
(クロスウォーズ)","究極体
(クロスウォーズ)",合成型,合成型,データ,データ,"・ファイナルクロスブレード
・クロスバーニングロッカー
・ダブルフレアバスター
・セブンビクトライズ",https://digimon.net/cimages/digimon/shoutmonx7_superior.jpg,False,0,究極体,クロスウォーズ,6,False,False,False,True,273,02960548aa215feed06c174ee36b7a7ffc18ed86b86a14ddc1edd4f9686e86c0,True
jellymon,https://digimon.net/reference/detail.php?directory_name=jellymon,ジェリーモン,JELLYMON,成長期,成長期,軟体型,軟体型,データ,データ,"・ビビサンダー
・ボルトナックル
・スパイラルキック",https://digimon.net/cimages/digimon/jellymon.jpg,False,0,成長期,,3,False,False,False,True,209,c6f2b429fc3ffba1a0718b450ef6b53f2ab4c6338e6fc2d41a2bd4d650464eb2,True
puyoyomon,https://digimon.net/reference/detail.php?directory_name=puyoyomon,プヨヨモン,PUYOYOMON,幼年期Ⅱ,幼年期Ⅱ,レッサー型,レッサー型,,,・ゾーンパチパチ,https://digimon.net/cimages/digimon/puyoyomon.jpg,False,0,幼年期Ⅱ,,2,False,False,False,True,205,2cd161c2fbd73a6da0354dbf39889d71bc7f146bf052f8b2cbff89e5e7b92c41,True
puyomon,https://digimon.net/reference/detail.php?directory_name=puyomon,プヨモン,PUYOMON,幼年期Ⅰ,幼年期Ⅰ,スライム型,スライム型,,,・パチパチガス,https://digimon.net/cimages/digimon/puyomon.jpg,False,0,幼年期Ⅰ,,1,False,False,False,True,212,4eed020a5a87a43864cfd3ce26dd3511a7645080726247bbcba40f7749322e62,True
angoramon,https://digimon.net/reference/detail.php?directory_name=angoramon,アンゴラモン,ANGORAMON,成長期,成長期,獣型,獣型,ワクチン,ワクチン,"・ダブルラリアット
・プチトルネード
・ピョンダンプ",https://digimon.net/cimages/digimon/angoramon.jpg,False,0,成長期,,3,False,False,False,True,248,507b88ddbb71522d3737ab7a72a4ec1bae4d57d105e23d8c39890ec80e38ed5c,True
bosamon,https://digimon.net/reference/detail.php?directory_name=bosamon,ボサモン,BOSAMON,幼年期Ⅱ,幼年期Ⅱ,レッサー型,レッサー型,,,・ミッコミ,https://digimon.net/cimages/digimon/bosamon.jpg,False,0,幼年期Ⅱ,,2,False,False,False,True,238,24a6e7e5f32d1dd63f9158f30554efd35662eccf4f30b80bbcf16ef8853bdf4b,True
pyonmon,https://digimon.net/reference/detail.php?directory_name=pyonmon,ピョンモン,PYONMON,幼年期Ⅰ,幼年期Ⅰ,スライム型,スライム型,,,・イヤンタ,https://digimon.net/cimages/digimon/pyonmon.jpg,False,0,幼年期Ⅰ,,1,False,False,False,True,205,81c2d6112bb919a1c7f55782a0fe7aef21e9d862158064e21f37880089a8dabf,True
gammamon,https://digimon.net/reference/detail.php?directory_name=gammamon,ガンマモン,GAMMAMON,成長期,成長期,角竜型,角竜型,ウィルス,ウィルス,"・ホーンアタック
・ブレイクロー",https://digimon.net/cimages/digimon/gammamon.jpg,False,0,成長期,,3,False,False,False,True,216,c1091cc29560277cd1ced40788d2e784f9f62bda33a53cdb8799c265a747a31f,True
gurimon,https://digimon.net/reference/detail.php?directory_name=gurimon,グリモン,GURIMON,幼年期Ⅱ,幼年期Ⅱ,レッサー型,レッサー型,,,・チクチクアタック,https://digimon.net/cimages/digimon/gurimon.jpg,False,0,幼年期Ⅱ,,2,False,False,False,True,154,8c3da64deb976a189938a2ad29f231c2b2b493f00fa293f78d70559c91a59002,True
curimon,https://digimon.net/reference/detail.php?directory_name=curimon,クリモン,CURIMON,幼年期Ⅰ,幼年期Ⅰ,スライム型,スライム型,,,・泡,https://digimon.net/cimages/digimon/curimon.jpg,False,0,幼年期Ⅰ,,1,False,False,False,True,152,3d20dd1f8f7c03e6cea8831a6f1507765c79fc95c90a8609c62b9aca325eca05,True
abbadomon,https://digimon.net/reference/detail.php?directory_name=abbadomon,アバドモン,ABBADOMON,究極体,究極体,種族不明,種族不明,不明,不明,"・ゲーズイレイザー
・ガーライトネス
・ホワイトライナー",https://digimon.net/cimages/digimon/abbadomon.jpg,False,0,究極体,,6,False,False,False,True,300,297abe1bb96503fbcff873b553827dfa0b78488fb2529d1530714f79bfb7b5bb,True
negamon,https://digimon.net/reference/detail.php?directory_name=negamon,ネガーモン,NEGAMON,幼年期Ⅱ,幼年期Ⅱ,不明,不明,,,・ダウナーアイ,https://digimon.net/cimages/digimon/negamon.jpg,False,0,幼年期Ⅱ,,2,False,False,False,True,156,8463bde94c13a448560ce267323df117105e24c6615f717d5f225e2639039f23,True
pilevolcamon,https://digimon.net/reference/detail.php?directory_name=pilevolcamon,パイルボルケーモン,PILEVOLCAMON,究極体,究極体,サイボーグ型,サイボーグ型,データ,データ,"・ボルケニックドライバー
・ダイヤモンドフィスト",https://digimon.net/cimages/digimon/pilevolcamon.jpg,False,0,究極体,,6,False,False,False,True,190,b6511892cfcbf1627e5044d716b6202ed4880f251f559fe82cd34353c4eff3f9,True
raidenmon,https://digimon.net/reference/detail.php?directory_name=raidenmon,ライデンモン,RAIDENMON,究極体,究極体,マシーン型,マシーン型,ウィルス,ウィルス,"・キルリアン・ブラント
・ライジング・サン",https://digimon.net/cimages/digimon/raidenmon.jpg,False,0,究極体,,6,False,False,False,True,153,74f2dc0b1689b6a6d829e4f3429ebf0a353fdffea19a5701e29903294d1239b9,True
raijinmon,https://digimon.net/reference/detail.php?directory_name=raijinmon,ライジンモン,RAIJINMON,究極体,究極体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・エレクーゲル
・ブリッツアーム",https://digimon.net/cimages/digimon/raijinmon.jpg,False,0,究極体,,6,False,False,False,True,127,762099b35aa9229a6bd978ec15113ff5c4feea33fcf068049f3e356e32e2b044,True
dokunemon,https://digimon.net/reference/detail.php?directory_name=dokunemon,ドクネモン,DOKUNEMON,成長期,成長期,幼虫型,幼虫型,ウィルス,ウィルス,"・ワームベノム
・ポイズンライド",https://digimon.net/cimages/digimon/dokunemon.jpg,False,0,成長期,,3,False,False,False,True,190,1624d824b34c764340050e19069f9a6623217a284a09439ad4e66f64341c2de8,True
modokibetamon,https://digimon.net/reference/detail.php?directory_name=modokibetamon,モドキベタモン,MODOKIBETAMON,成長期,成長期,両生類型,両生類型,データ,データ,"・アクアタワー
・ブレードフィン",https://digimon.net/cimages/digimon/modokibetamon.jpg,False,0,成長期,,3,False,False,False,True,127,ff738b9d76767518465e8f678978c47ae64b6a773648d6857b3fc1aa369ea881,True
hydramon,https://digimon.net/reference/detail.php?directory_name=hydramon,ヒュドラモン,HYDRAMON,究極体,究極体,植物型,植物型,ウィルス,ウィルス,"・バイオトキシン
・インテンスランテール
・ディビジョンブレイク",https://digimon.net/cimages/digimon/hydramon.jpg,False,0,究極体,,6,False,False,False,True,265,32a548084e9a5c306b206429f4143c967820dfac6996f99df9e69d1d7b3c51b3,True
bloomlordmon,https://digimon.net/reference/detail.php?directory_name=bloomlordmon,ブルムロードモン,BLOOMLORDMON,究極体,究極体,妖精型,妖精型,ワクチン,ワクチン,"・マルチプルシード
・スプラウトラッシュ
・グラン・デル・ソル",https://digimon.net/cimages/digimon/bloomlordmon.jpg,False,0,究極体,,6,False,False,False,True,262,eda13bded75cf876a3a4601381d9d744d9c0d7b6a6b22242450e48d0872df670,True
ajatarmon,https://digimon.net/reference/detail.php?directory_name=ajatarmon,アヤタラモン,AJATARMON,完全体,完全体,植物型,植物型,ワクチン,ワクチン,"・アサルトハチェット
・タイドアップアイビー
・ショットガンモス",https://digimon.net/cimages/digimon/ajatarmon.jpg,False,0,完全体,,5,False,False,False,True,259,cab951190199f793ab7e10d13d6e7b72829942716a995f565ec106df584623d9,True
gardromon_gold,https://digimon.net/reference/detail.php?directory_name=gardromon_gold,ガードロモン（金）,GARDROMON_GOLD,成熟期,成熟期,マシーン型,マシーン型,フリー,フリー,・ディストラクショングレネード,https://digimon.net/cimages/digimon/gardromon_gold.jpg,False,0,成熟期,,4,False,False,False,True,216,49033c9b1411fb606950910686c6b92556e1d6a943e7d5d5d2a3e5c10bc0c615,True
burgamon_lv4,https://digimon.net/reference/detail.php?directory_name=burgamon_lv4,バーガモン,BURGAMON_CHAMPION,成熟期,成熟期,食物型,食物型,ワクチン,ワクチン,"・スパイシーオニオン
・デリシャスパティ",https://digimon.net/cimages/digimon/burgamon_lv4.jpg,False,0,成熟期,,4,False,False,False,True,166,630c18eb15cf951d678b6e951be4e23e97f324c3ebae280ca73f9b3d7c0e158b,True
pidmon,https://digimon.net/reference/detail.php?directory_name=pidmon,ピッドモン,PIDMON,成熟期,成熟期,天使型,天使型,ワクチン,ワクチン,"・ファイアフェザー
・ピッドスピード",https://digimon.net/cimages/digimon/pidmon.jpg,False,0,成熟期,,4,False,False,False,True,192,3a906922e3fcbdd84d366d0aab85227b4dbb73564473e32e2a16a5802ab81501,True
sandyammamon,https://digimon.net/reference/detail.php?directory_name=sandyammamon,サンドヤンマモン,SANDYAMMAMON,成熟期,成熟期,昆虫型,昆虫型,データ,データ,・デザートウィンド,https://digimon.net/cimages/digimon/sandyammamon.jpg,False,0,成熟期,,4,False,False,False,True,99,c86edb6ee69323ffb9643e63137ba6008ac6e4e406474cf89e0fa2c2b5a2f7ca,True
yammamon,https://digimon.net/reference/detail.php?directory_name=yammamon,ヤンマモン,YAMMAMON,成熟期,成熟期,昆虫型,昆虫型,データ,データ,"・サンダーレイ
・インセクスオーム",https://digimon.net/cimages/digimon/yammamon.jpg,False,0,成熟期,,4,False,False,False,True,161,4a10b5c025380a869b19f126b83fd28fe8ddeb5fd18c87c79b897d16ad4a49fb,True
morishellmon,https://digimon.net/reference/detail.php?directory_name=morishellmon,モリシェルモン,MORISHELLMON,成熟期,成熟期,軟体型,軟体型,データ,データ,"・パイルシェル
・マインドフォッグ",https://digimon.net/cimages/digimon/morishellmon.jpg,False,0,成熟期,,4,False,False,False,True,208,f8c23d930d543efd9d5b2b0035e628e6b71d827211ac0c802c04429fbe007a06,True
bombernanimon,https://digimon.net/reference/detail.php?directory_name=bombernanimon,ボンバーナニモン,BOMBERNANIMON,成熟期,成熟期,インベイド型,インベイド型,ウィルス,ウィルス,"・フリースローボム
・爆・オヤジパンチ",https://digimon.net/cimages/digimon/bombernanimon.jpg,False,0,成熟期,,4,False,False,False,True,168,c3a1a99cd7285c2865d636e29dc0fe982865975aa7a810f7143b0aa71f821a63,True
