directory_name,name_ja,move_order,move_raw
tinkermon,ティンカーモン,2,ナイトメアパンデミック
tinkermon,ティンカーモン,3,フェアリーパウダー
tinkermon,ティンカーモン,4,ピーターモンシンドローム
tukaimon,ツカイモン,1,バッドメッセージ
tyumon,チューモン,1,チーズ爆弾（ボム）
solarmon,ソーラーモン,1,シャイニーリング
zubamon,ズバモン,1,トゥエンティダイブ
snowgoburimon,スノーゴブリモン,1,スノーゴブボルト
swimmon,スイムモン,1,スラッシュフィン
swimmon,スイムモン,2,ブラインピストル
shakomon,シャコモン,1,ブラックパール
shakomon,シャコモン,2,ウォータースクリュー
shamamon,シャーマモン,1,シャーマハンマー
sistermonblanc,シスタモン ブラン,1,ディバインピース
sistermonblanc,シスタモン ブラン,2,プロテクトウェーブ
sistermonblanc,シスタモン ブラン,3,グランドシスタークルス
psychemon,サイケモン,1,カワフルスパーク
psychemon,サイケモン,2,ハデハデホーン
psychemon,サイケモン,3,原色の舞い
coronamon,コロナモン,1,コロナックル
coronamon,コロナモン,2,コロナフレイム
coronamon,コロナモン,3,プチプロミネンス
commandramon,コマンドラモン,1,Ｍ１６アサシン
commandramon,コマンドラモン,2,ＤＣＤボム
gomamon,ゴマモン,1,マーチングフィッシィーズ
goburimon,ゴブリモン,1,ゴブリストライク
kotemon,コテモン,1,サンダーコテ
kotemon,コテモン,2,ファイヤーメン
gottsumon,ゴツモン,1,アングリーロック
kokuwamon,コクワモン,1,シザーアームズミニ
kokabuterimon,コカブテリモン,1,スクープスマッシュ
kokabuterimon,コカブテリモン,2,ビートルラリアット
koemon,コエモン,1,ミスチバスフープ
koemon,コエモン,2,ベビースリング
keramon,ケラモン,1,クレイジーギグル
kunemon,クネモン,1,エレクトリックスレッド
kudamon,クダモン,1,弾丸旋風（だんがんせんぷう）
kudamon,クダモン,2,絶光衝（ぜっこうしょう）
guilmon,ギルモン,1,ロックブレイカー
guilmon,ギルモン,2,ファイアーボール
candmon,キャンドモン,1,ボンファイア
gizamon,ギザモン,1,スパイラルエッジ
kamemon,カメモン,1,ポインタ・アロー
kamemon,カメモン,2,メットタックル
kamemon,カメモン,3,コーラガード
gabumon,ガブモン,1,プチファイアー
ganimon,ガニモン,1,シザーズエクスキューション
gazimon,ガジモン,1,パラライズブレス
gaomon,ガオモン,1,ローリングアッパー
gaomon,ガオモン,2,ダブルバックハンド
gaomon,ガオモン,3,ガオラッシュ
otamamon-red,オタマモン（赤）,1,ボイルドバブル
otamamon,オタマモン,1,ララバイバブル
elecmon-violet,エレキモン（紫）,1,ジャミングサンダー
elecmon,エレキモン,1,スパークリングサンダー
ebiburgamon,エビバーガモン,1,フレッシュシュリンプ
ebiburgamon,エビバーガモン,2,ホットカツレツ
impmon,インプモン,1,サモン
impmon,インプモン,2,ナイト・オブ・ファイアー
alraumon,アルラウモン,1,ネメシスアイビー
armadimon,アルマジモン,1,スクラッチビート
armadimon,アルマジモン,2,ローリングストーン
arkadimon,アルカディモン,1,ソウルアブソープション
arkadimon,アルカディモン,2,イレイズシックル
agumonhakase,アグモン博士,1,ハカセボウ
agumonhakase,アグモン博士,2,ハカセボー
agumon-black,アグモン（黒）,1,ベビーフレイム
agumon-2006,アグモン（２００６アニメ版）,1,ベビーフレイム
agumon-2006,アグモン（２００６アニメ版）,2,ベビーバーナー
agumon,アグモン,1,ベビーフレイム
wanyamon,ワニャモン,1,スマイルファング
mochimon,モチモン,1,伸縮性のある泡
minomon,ミノモン,1,パインコーン
missimon,ミサイモン,1,ミサイルクラッシュ
poromon,ポロモン,1,ポロロブリーズ
pokomon,ポコモン,1,殺生石
babydmon,ベビドモン,1,ホットガス
puroromon,プロロモン,1,チックリット
frimon,フリモン,1,シッポビンタ
petimeramon,プチメラモン,1,小さな火炎弾
pukamon,プカモン,1,空気の泡
pyocomon,ピョコモン,1,シャボンフラワー
pinamon,ピナモン,1,ピリピリスパーク
budmon,バドモン,1,ドクトゲトゲ
pagumon,パグモン,1,毒の泡
nyaromon,ニャロモン,1,フォックステイル
dorimon,ドリモン,1,メタルドロップ
tokomon,トコモン,1,噛み付き
tsumemon,ツメモン,1,ネイルスクラッチ
tunomon,ツノモン,1,酸の泡
chocomon,チョコモン,1,ダブルボブル
chapmon,チャップモン,1,フォームシャワー
chibimon,チビモン,1,ホップアタック
tanemon,タネモン,1,粘着性の泡
xiaomon,シャオモン,1,ツゥーモ
sakuttomon,サクットモン,1,サクサク
koromon,コロモン,1,泡
gummymon,グミモン,1,ダブルボブル
kyokyomon,キョキョモン,1,メタルストロー
cupimon,キュピモン,1,エンジェルリング
kyaromon,キャロモン,1,しっぽスイング
gigimon,ギギモン,1,ホットバイト
capromon,カプリモン,1,ハウリングヘルツ
upamon,ウパモン,1,ショックシャウト
relemon,レレモン,1,変身
leafmon,リーフモン,1,酸の泡
yuramon,ユラモン,1,粘着性の泡
yukimibotamon,ユキミボタモン,1,ダイアモンドダスト
mokumon,モクモン,1,スモーク
poyomon,ポヨモン,1,酸の泡
bommon,ボムモン,1,バチバチバッチン
popomon,ポポモン,1,ヘアミスト
botamon,ボタモン,1,酸の泡
puwamon,プワモン,1,フワーフェザー
pururumon,プルルモン,1,酸の泡
pupumon,ププモン,1,毒の泡
fufumon,フフモン,1,小さな鉄のトゲ
punimon,プニモン,1,酸の泡
puttimon,プットモン,1,エンジェルダスト
petitmon,プチモン,1,熱い吐息
pitchmon,ピチモン,1,シャボンの泡
pafumon,パフモン,1,パフバルーン
bubbmon,バブモン,1,粘着性の泡
paomon,パオモン,1,酸の泡
nyokimon,ニョキモン,1,シードクラッカー
dodomon,ドドモン,1,小さな鉄粒
tsubumon,ツブモン,1,酸の泡
choromon,チョロモン,1,ジャミングパウダー
chicomon,チコモン,1,酸の泡
zerimon,ゼリモン,1,酸の泡
zurumon,ズルモン,1,毒の泡
jyarimon,ジャリモン,1,熱気を帯びた泡
sakumon,サクモン,1,サックリ
cocomon,ココモン,1,酸の泡
kuramon,クラモン,1,グレアーアイ
