species_id,source_kind,source_id,name_ja,official_detail_url,official_level_or_grade,official_type_or_app_type,official_attribute,profile_sha256,profile_char_count,evidence_signals,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,bst,battle_type_1,battle_type_2,battle_type_status,catch_rate,exp_yield,growth_rate,confidence,derivation_version
356,digimon,jazamon,ジャザモン,https://digimon.net/reference/detail.php?directory_name=jazamon,成長期,鳥竜型,データ,94713bb9006d634a7f6c7479b08c17920e52e1519be721b30da67e8680d69956,114,defense:硬い:+4 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FLYING:鳥:profile:+2 ; type:TYPE_FLYING:羽:profile:+2 ; type:TYPE_STEEL:マシーン:profile:+2 ; type:TYPE_DRAGON:竜:official_type:+5 ; type:TYPE_FLYING:鳥:official_type:+5 ; type_choice:TYPE_FLYING:11 ; growth:official_stage_plus_profile_power:medium_fast,58,58,76,58,58,58,366,TYPE_FLYING,,resolved_profile_evidence,190,149,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
357,digimon,hexeblaumon,ヘクセブラウモン,https://digimon.net/reference/detail.php?directory_name=hexeblaumon,究極体,魔法騎士型,データ,b8f5c241ebd31cf344816a9cbc07f1b591efc04dd8078fc631d7843c01049491,328,attack:剣:+6 ; defense:守り:+3 ; speed:一瞬:+3 ; special_attack:波動:+4 ; special_attack:魔法:+5 ; special_attack:氷:+9 ; special_attack:冷気:+6 ; special_defense:結界:+5 ; type:TYPE_ICE:氷:profile:+6 ; type:TYPE_ICE:冷気:profile:+4 ; type:TYPE_ICE:雪:profile:+2 ; type:TYPE_ICE:ブリザード:profile:+2 ; type:TYPE_ICE:ブリザード:move:+4 ; type:TYPE_DRAGON:竜:profile:+2 ; type_choice:TYPE_ICE:18 ; growth:official_stage_plus_profile_power:slow,122,149,136,136,230,144,917,TYPE_ICE,,resolved_profile_evidence,53,360,GROWTH_SLOW,high,profile-derived-v1
358,digimon,paledramon,ペイルドラモン,https://digimon.net/reference/detail.php?directory_name=paledramon,成熟期,竜型,データ,e992573dc67262016d3dae04209524c7aca4c97c2275d04f6ae0e83f580361f3,218,hp:巨大:+2 ; attack:パワー:+4 ; attack:突進:+3 ; speed:高速:+5 ; speed:飛行:+2 ; special_attack:氷:+6 ; special_attack:熱:+2 ; type:TYPE_ICE:氷:profile:+4 ; type:TYPE_ICE:凍:profile:+2 ; type:TYPE_FLYING:飛行:profile:+2 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_DRAGON:竜:official_type:+5 ; type_choice:TYPE_ICE:6 ; type_choice:TYPE_DRAGON:5 ; growth:official_stage_plus_profile_power:medium_fast,87,110,78,110,114,78,577,TYPE_ICE,TYPE_DRAGON,resolved_profile_evidence,142,220,GROWTH_MEDIUM_FAST,high,profile-derived-v1
359,digimon,noblepumpmon,ノーブルパンプモン,https://digimon.net/reference/detail.php?directory_name=noblepumpmon,究極体,パペット型,データ,6b8b0079a3bcd5e7cd7c3182852e86c7c47b1bb32fff271caa372436509aace8,271,power:究極:+5 ; hp:巨大:+2 ; type:TYPE_FLYING:空中:profile:+2 ; type:TYPE_NORMAL:パペット:official_type:+2 ; type:TYPE_GHOST:パペット:official_type:+2 ; type_candidate:TYPE_FLYING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:slow,140,131,131,131,131,131,795,TYPE_NORMAL,,unresolved_low_type_evidence,86,301,GROWTH_SLOW,medium,profile-derived-v1
360,digimon,ogudomon_x,オグドモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=ogudomon_x,究極体,化身型,ウィルス,13b921b55dc1994163e1e8b8affd5b2387b64ec8fb13b18f2af4418d95091945,413,power:王:+6 ; hp:巨大:+4 ; attack:パワー:+4 ; attack:力:+6 ; attack:剣:+3 ; attack:破壊:+4 ; attack:粉砕:+5 ; speed:走:+2 ; special_attack:波動:+4 ; special_attack:衝撃波:+3 ; special_attack:念:+4 ; special_attack:光:+3 ; type:TYPE_PSYCHIC:念:profile:+2 ; type:TYPE_DARK:魔王:profile:+6 ; type_choice:TYPE_DARK:6 ; growth:profile:erratic,151,232,133,142,196,133,987,TYPE_DARK,,resolved_profile_evidence,29,394,GROWTH_ERRATIC,high,profile-derived-v1
361,digimon,jesmongx,ジエスモンGX,https://digimon.net/reference/detail.php?directory_name=jesmongx,究極体,聖騎士型,データ,e075c147bc6e5f3d2229ca0673b78beaaef5639c7355d8762be07edca77cfaec,349,power:究極:+5 ; attack:力:+4 ; attack:拳:+6 ; attack:剣:+3 ; speed:瞬時:+4 ; speed:飛行:+2 ; special_attack:エネルギー:+6 ; special_attack:炎:+3 ; special_attack:光:+3 ; special_defense:聖:+4 ; type:TYPE_FIRE:炎:profile:+2 ; type:TYPE_FIGHTING:拳:profile:+2 ; type:TYPE_FIGHTING:拳:move:+4 ; type:TYPE_FLYING:飛行:profile:+2 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_FAIRY:聖:move:+4 ; type:TYPE_FAIRY:聖:official_type:+3 ; type_choice:TYPE_FAIRY:9 ; type_choice:TYPE_FIGHTING:6 ; growth:official_stage_plus_profile_power:slow,131,190,131,158,185,149,944,TYPE_FAIRY,TYPE_FIGHTING,resolved_profile_evidence,47,362,GROWTH_SLOW,high,profile-derived-v1
362,digimon,keramon_x,ケラモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=keramon_x,成長期,種族不明,不明,66eccde9c7a4a91be6987ab2c0e57c1aba87b35443a60a82773b04c90ff55a57,359,power:究極:+5 ; power:莫大:+4 ; attack:力:+4 ; attack:破壊:+12 ; special_attack:光:+3 ; special_attack:データ:+6 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,74,146,74,74,115,74,557,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,123,252,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
363,digimon,omegashoutmon_x,オメガシャウトモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=omegashoutmon_x,完全体,竜人型,ワクチン,54a3b062abe2d7b541b9ddcf710df6b23bcdf6b5855714766816a62d9fa33116,689,attack:力:+6 ; attack:拳:+3 ; attack:爪:+3 ; defense:鉄壁:+6 ; special_attack:エネルギー:+3 ; special_attack:炎:+6 ; special_attack:火:+4 ; special_attack:光:+3 ; special_attack:熱:+6 ; type:TYPE_FIRE:炎:profile:+4 ; type:TYPE_FIRE:灼熱:profile:+2 ; type:TYPE_FIRE:フレイム:profile:+2 ; type:TYPE_FIGHTING:拳:profile:+2 ; type:TYPE_STEEL:鉄:profile:+2 ; type:TYPE_DRAGON:竜:official_type:+5 ; type_choice:TYPE_FIRE:8 ; growth:official_stage_plus_profile_power:medium_slow,100,154,127,100,199,100,780,TYPE_FIRE,,resolved_profile_evidence,86,311,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
364,digimon,meramon_x,メラモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=meramon_x,成熟期,火炎型,データ,1d6edceb08c123c7bb48ce5093ba3dfaacf032d135cc993a40a386eb79467a4d,379,attack:力:+2 ; attack:牙:+3 ; attack:叩:+2 ; defense:防御:+5 ; defense:バリア:+4 ; defense:防ぐ:+6 ; special_attack:炎:+9 ; special_attack:火:+4 ; special_attack:データ:+2 ; special_defense:バリア:+4 ; type:TYPE_FIRE:炎:profile:+6 ; type:TYPE_FIRE:火炎:profile:+2 ; type:TYPE_FIRE:火炎:official_type:+6 ; type_choice:TYPE_FIRE:14 ; growth:official_stage_plus_profile_power:medium_fast,78,110,146,78,146,96,654,TYPE_FIRE,,resolved_profile_evidence,120,255,GROWTH_MEDIUM_FAST,high,profile-derived-v1
365,digimon,pegasmon_x,ペガスモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=pegasmon_x,成熟期,聖獣型,ワクチン,b99c6541db668842f25854cfe33335ab6bd4b4e87229809b18b4c47f79771638,434,power:神:+6 ; attack:パワー:+8 ; attack:力:+4 ; speed:高速:+5 ; speed:飛行:+2 ; speed:加速:+4 ; special_attack:光:+9 ; special_defense:結界:+10 ; special_defense:神聖:+6 ; special_defense:聖:+6 ; special_defense:浄化:+4 ; type:TYPE_FLYING:飛行:profile:+2 ; type:TYPE_FLYING:翼:profile:+4 ; type:TYPE_FLYING:天空:profile:+2 ; type:TYPE_ROCK:クリスタル:profile:+2 ; type:TYPE_DARK:邪悪:profile:+4 ; type:TYPE_FAIRY:神聖:profile:+4 ; type:TYPE_FAIRY:聖なる:profile:+2 ; type:TYPE_FAIRY:聖:profile:+6 ; type:TYPE_FAIRY:聖:official_type:+3 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type:TYPE_FAIRY:聖獣:official_type:+4 ; type:TYPE_NORMAL:聖獣:official_type:+2 ; type_choice:TYPE_FAIRY:19 ; growth:official_stage_plus_profile_power:medium_fast,89,143,89,138,129,206,794,TYPE_FAIRY,,resolved_profile_evidence,71,333,GROWTH_MEDIUM_FAST,high,profile-derived-v1
366,digimon,rapidmon_x,ラピッドモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=rapidmon_x,究極体,聖騎士型,ワクチン,9863deadf09725edc25b050df38363e842ec240b7794faa136512d643f1ffee0,468,power:究極:+10 ; attack:パワー:+8 ; attack:力:+2 ; attack:爪:+3 ; attack:斬:+3 ; speed:高速:+5 ; special_attack:レーザー:+8 ; special_defense:聖:+2 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_FAIRY:聖:official_type:+3 ; type_choice:TYPE_FAIRY:5 ; growth:official_stage_plus_profile_power:slow,140,212,140,162,176,149,979,TYPE_FAIRY,,resolved_profile_evidence,27,393,GROWTH_SLOW,high,profile-derived-v1
367,digimon,monzaemon_x,もんざえモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=monzaemon_x,完全体,パペット型,ワクチン,846de7ea4e4de118b8acfe8f8d43215f75f24dce17fe383f0e7677172de2df3e,381,attack:力:+2 ; type:TYPE_NORMAL:パペット:official_type:+2 ; type:TYPE_GHOST:パペット:official_type:+2 ; type_candidate:TYPE_GHOST:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_slow,100,109,100,100,100,100,609,TYPE_NORMAL,,unresolved_low_type_evidence,136,226,GROWTH_MEDIUM_SLOW,low,profile-derived-v1
368,digimon,gankoomon_x,ガンクゥモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=gankoomon_x,究極体,聖騎士型,データ,c5ac7838bdf6ce616b7d71770fef973ca311d0e9532bf49ac1fe08634d82a6fc,803,power:究極:+5 ; power:神:+9 ; attack:パワー:+4 ; attack:力:+2 ; attack:拳:+9 ; attack:粉砕:+5 ; defense:防御:+5 ; special_attack:エネルギー:+3 ; special_defense:聖:+2 ; type:TYPE_GRASS:葉:profile:+2 ; type:TYPE_FIGHTING:拳:profile:+6 ; type:TYPE_FIGHTING:拳:move:+4 ; type:TYPE_GROUND:地面:profile:+4 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_STEEL:鉄:profile:+6 ; type:TYPE_STEEL:鉄:move:+4 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_FAIRY:聖:official_type:+3 ; type_choice:TYPE_FIGHTING:10 ; type_choice:TYPE_STEEL:10 ; growth:profile:slow,147,237,170,147,161,156,1018,TYPE_FIGHTING,TYPE_STEEL,resolved_profile_evidence,7,425,GROWTH_SLOW,high,profile-derived-v1
369,digimon,examon_x,エグザモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=examon_x,究極体,聖騎士型,データ,9c0a9e9d06337224e200626c4a22b58f09c6594a1f839d62d6c784af3ea2119b,861,power:究極:+10 ; hp:巨大:+4 ; attack:パワー:+4 ; attack:力:+2 ; attack:剣:+6 ; attack:槍:+6 ; attack:破壊:+4 ; defense:鎧:+4 ; defense:盾:+4 ; speed:飛翔:+3 ; special_attack:エネルギー:+6 ; special_attack:レーザー:+4 ; special_attack:衝撃波:+3 ; special_attack:雷:+9 ; special_attack:データ:+4 ; special_attack:熱:+2 ; special_defense:聖:+6 ; special_defense:守護:+4 ; type:TYPE_ELECTRIC:雷:profile:+4 ; type:TYPE_ELECTRIC:雷:move:+4 ; type:TYPE_FLYING:飛翔:profile:+2 ; type:TYPE_FLYING:翼:profile:+6 ; type:TYPE_DRAGON:竜:profile:+6 ; type:TYPE_DRAGON:ドラゴン:profile:+4 ; type:TYPE_DRAGON:ドラゴン:move:+4 ; type:TYPE_FAIRY:聖なる:profile:+2 ; type:TYPE_FAIRY:聖:profile:+6 ; type:TYPE_FAIRY:聖:official_type:+3 ; type_choice:TYPE_DRAGON:14 ; type_choice:TYPE_FAIRY:11 ; growth:official_stage_plus_profile_power:slow,158,239,176,154,255,185,1167,TYPE_DRAGON,TYPE_FAIRY,resolved_profile_evidence,3,461,GROWTH_SLOW,high,profile-derived-v1
370,digimon,cyberdramon_x,サイバードラモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=cyberdramon_x,完全体,サイボーグ型,ワクチン,6ceca75f7432d46059f1e5581566cabb0b71c8e62460211d031bc6eae4e8152f,454,attack:力:+4 ; attack:爪:+3 ; attack:破壊:+4 ; defense:防御:+5 ; defense:装甲:+15 ; defense:硬質:+8 ; special_attack:エネルギー:+3 ; special_attack:データ:+4 ; type:TYPE_FIGHTING:戦士:profile:+2 ; type:TYPE_FLYING:羽:profile:+2 ; type:TYPE_DRAGON:竜:profile:+2 ; type:TYPE_STEEL:サイボーグ:profile:+2 ; type:TYPE_STEEL:装甲:profile:+6 ; type:TYPE_STEEL:サイボーグ:official_type:+5 ; type_choice:TYPE_STEEL:13 ; growth:official_stage_plus_profile_power:medium_slow,100,150,226,100,132,100,808,TYPE_STEEL,,resolved_profile_evidence,75,330,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
371,digimon,rizegreymon_x,ライズグレイモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=rizegreymon_x,完全体,サイボーグ型,ワクチン,8ec45b1c5305279f4afee60b7cf6240f79c024e0cd1349ebe5aacc6fd49e0434,463,power:凄まじ:+3 ; hp:巨体:+3 ; hp:巨大:+4 ; hp:耐久:+4 ; attack:力:+6 ; attack:爪:+3 ; attack:剣:+3 ; attack:斬:+3 ; attack:突進:+3 ; defense:耐久:+4 ; speed:高速:+5 ; speed:俊敏:+5 ; speed:飛翔:+3 ; special_attack:エネルギー:+9 ; special_attack:ビーム:+12 ; type:TYPE_FLYING:飛翔:profile:+2 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FLYING:大空:profile:+2 ; type:TYPE_STEEL:機械:profile:+2 ; type:TYPE_STEEL:サイボーグ:profile:+2 ; type:TYPE_STEEL:機械化:profile:+2 ; type:TYPE_STEEL:サイボーグ:official_type:+5 ; type_choice:TYPE_STEEL:11 ; growth:official_stage_plus_profile_power:medium_slow,155,186,123,164,200,105,933,TYPE_STEEL,,resolved_profile_evidence,51,359,GROWTH_MEDIUM_SLOW,high,profile-derived-v1
372,digimon,hououmon_x,ホウオウモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=hououmon_x,究極体,聖獣型,ワクチン,73b024e488e77b1f0d3487e87da061414c28fb375ef086b7bf1d311855b8cd30,471,power:究極:+10 ; power:強力:+3 ; power:神:+9 ; attack:パワー:+12 ; attack:力:+2 ; defense:防御:+5 ; special_defense:神聖:+6 ; special_defense:聖:+6 ; special_defense:浄化:+4 ; special_defense:守護:+4 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_FLYING:鳥:profile:+4 ; type:TYPE_FLYING:羽:profile:+6 ; type:TYPE_DARK:邪悪:profile:+2 ; type:TYPE_FAIRY:天使:profile:+2 ; type:TYPE_FAIRY:神聖:profile:+4 ; type:TYPE_FAIRY:聖なる:profile:+6 ; type:TYPE_FAIRY:聖:profile:+6 ; type:TYPE_FAIRY:聖:official_type:+3 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type:TYPE_FAIRY:聖獣:official_type:+4 ; type:TYPE_NORMAL:聖獣:official_type:+2 ; type_choice:TYPE_FAIRY:25 ; growth:official_stage_plus_profile_power:slow,162,225,184,162,162,252,1147,TYPE_FAIRY,,resolved_profile_evidence,3,485,GROWTH_SLOW,high,profile-derived-v1
373,digimon,justimon_x,ジャスティモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=justimon_x,究極体,サイボーグ型,ワクチン,15a2c05dda18c6654c648958e925a1947b77e1f68755ea82153c1801824fd429,599,power:強力:+3 ; power:超強:+4 ; attack:パワー:+4 ; attack:力:+6 ; attack:パンチ:+6 ; attack:キック:+9 ; attack:斬:+3 ; attack:破壊:+8 ; special_attack:電撃:+4 ; special_attack:熱:+2 ; type:TYPE_ELECTRIC:電撃:profile:+2 ; type:TYPE_FIGHTING:パンチ:profile:+2 ; type:TYPE_FIGHTING:パンチ:move:+4 ; type:TYPE_FIGHTING:キック:profile:+6 ; type:TYPE_FIGHTING:キック:move:+4 ; type:TYPE_STEEL:鉄:profile:+2 ; type:TYPE_STEEL:サイボーグ:official_type:+5 ; type_choice:TYPE_FIGHTING:16 ; growth:official_stage_plus_profile_power:slow,135,255,135,135,162,135,957,TYPE_FIGHTING,,resolved_profile_evidence,28,399,GROWTH_SLOW,high,profile-derived-v1
374,digimon,wizarmon_x,ウィザーモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=wizarmon_x,成熟期,魔人型,データ,6671087dfb38bf30eccc65141758ea1999ae71fa3a7ff70d0cc9f72e4f72b911,335,power:強大:+4 ; attack:力:+2 ; special_attack:炎:+3 ; special_attack:雷:+6 ; special_attack:電撃:+4 ; type:TYPE_FIRE:炎:profile:+2 ; type:TYPE_ELECTRIC:雷:profile:+4 ; type:TYPE_ELECTRIC:電撃:profile:+2 ; type:TYPE_ELECTRIC:サンダー:profile:+2 ; type:TYPE_ELECTRIC:サンダー:move:+4 ; type:TYPE_GROUND:大地:profile:+2 ; type:TYPE_DARK:ダーク:profile:+2 ; type:TYPE_DARK:ダーク:move:+4 ; type_choice:TYPE_ELECTRIC:12 ; growth:official_stage_plus_profile_power:medium_fast,85,94,85,85,144,85,578,TYPE_ELECTRIC,,resolved_profile_evidence,128,244,GROWTH_MEDIUM_FAST,high,profile-derived-v1
375,digimon,siesamon_x,シーサモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=siesamon_x,成熟期,聖獣型,ワクチン,c9a0dc6e4b3c8f8d9677d8e15ec1e2bbf8cadeae73b185f3083d4ca2ebbfce71,425,power:絶大:+5 ; hp:生命:+2 ; attack:パワー:+4 ; attack:力:+2 ; defense:鎧:+4 ; defense:バリア:+4 ; defense:防ぐ:+3 ; special_attack:エネルギー:+3 ; special_attack:光:+9 ; special_defense:バリア:+4 ; special_defense:聖:+4 ; type:TYPE_ROCK:石:profile:+2 ; type:TYPE_ROCK:石:move:+4 ; type:TYPE_DARK:悪魔:profile:+2 ; type:TYPE_DARK:邪悪:profile:+6 ; type:TYPE_FAIRY:聖なる:profile:+2 ; type:TYPE_FAIRY:聖:profile:+4 ; type:TYPE_FAIRY:聖:official_type:+3 ; type:TYPE_NORMAL:獣型:official_type:+4 ; type:TYPE_FAIRY:聖獣:official_type:+4 ; type:TYPE_NORMAL:聖獣:official_type:+2 ; type_choice:TYPE_FAIRY:13 ; growth:official_stage_plus_profile_power:medium_fast,96,114,136,87,141,123,697,TYPE_FAIRY,,resolved_profile_evidence,104,276,GROWTH_MEDIUM_FAST,high,profile-derived-v1
376,digimon,cherubimon_x,ケルビモン（善）（X抗体）,https://digimon.net/reference/detail.php?directory_name=cherubimon_x,究極体,智天使型,ワクチン,121a36aa953aa3c2522f71a2c70afbd63135b08872859525e5e3051cee05cd6a,421,power:究極:+5 ; power:神:+3 ; hp:巨大:+2 ; attack:力:+2 ; attack:槍:+3 ; special_attack:エネルギー:+3 ; special_attack:雷:+9 ; special_attack:電撃:+4 ; special_attack:光:+6 ; special_defense:守護:+4 ; type:TYPE_ELECTRIC:雷:profile:+6 ; type:TYPE_ELECTRIC:電撃:profile:+2 ; type:TYPE_ELECTRIC:ライトニング:profile:+2 ; type:TYPE_ELECTRIC:ライトニング:move:+4 ; type:TYPE_DARK:邪悪:profile:+2 ; type:TYPE_FAIRY:天使:profile:+6 ; type:TYPE_FAIRY:天使:official_type:+5 ; type:TYPE_FLYING:天使:official_type:+2 ; type_choice:TYPE_ELECTRIC:14 ; type_choice:TYPE_FAIRY:11 ; growth:official_stage_plus_profile_power:slow,145,159,136,136,235,154,965,TYPE_ELECTRIC,TYPE_FAIRY,resolved_profile_evidence,29,395,GROWTH_SLOW,high,profile-derived-v1
377,digimon,ofanimon_x,オファニモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=ofanimon_x,究極体,座天使型,ワクチン,b969026a4d89a2b6f4dc9d69cc561f19b6221a8a45874a2a52b7fea8ce4d33ea,388,power:神:+9 ; special_attack:光:+6 ; special_defense:聖:+4 ; special_defense:守護:+8 ; type:TYPE_FLYING:羽:profile:+2 ; type:TYPE_ROCK:クリスタル:profile:+4 ; type:TYPE_DARK:邪悪:profile:+2 ; type:TYPE_FAIRY:天使:profile:+6 ; type:TYPE_FAIRY:聖なる:profile:+2 ; type:TYPE_FAIRY:聖:profile:+4 ; type:TYPE_FAIRY:天使:official_type:+5 ; type:TYPE_FLYING:天使:official_type:+2 ; type_choice:TYPE_FAIRY:17 ; growth:official_stage_plus_profile_power:slow,138,138,138,138,165,192,909,TYPE_FAIRY,,resolved_profile_evidence,46,364,GROWTH_SLOW,high,profile-derived-v1
378,digimon,angewomon_x,エンジェウーモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=angewomon_x,完全体,大天使型,ワクチン,8009d1bf942b7c885e357fdf557be3aa27c902fda6be1965280aba8da7270b94,463,power:強力:+3 ; power:神:+9 ; attack:パワー:+4 ; attack:力:+6 ; special_attack:火:+4 ; special_attack:雷:+6 ; special_attack:光:+3 ; special_defense:精神:+4 ; special_defense:神聖:+3 ; special_defense:聖:+2 ; type:TYPE_ELECTRIC:雷:profile:+4 ; type:TYPE_GRASS:花:profile:+2 ; type:TYPE_GROUND:大地:profile:+2 ; type:TYPE_FLYING:羽:profile:+4 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type:TYPE_FAIRY:天使:profile:+6 ; type:TYPE_FAIRY:神聖:profile:+2 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_FAIRY:天使:official_type:+5 ; type:TYPE_FLYING:天使:official_type:+2 ; type_choice:TYPE_FAIRY:15 ; growth:profile:slow,122,167,122,122,180,162,875,TYPE_FAIRY,,resolved_profile_evidence,50,357,GROWTH_SLOW,high,profile-derived-v1
379,digimon,diablomon_x,ディアボロモン（Ｘ抗体）,https://digimon.net/reference/detail.php?directory_name=diablomon_x,究極体,種族不明,不明,a93d1cc004853630600b9a0a08ebcfd3d5654832af867e390e0140599079611e,650,power:強力:+3 ; power:神:+3 ; hp:巨大:+4 ; attack:力:+2 ; attack:爪:+3 ; attack:斬:+3 ; attack:破壊:+12 ; speed:走:+2 ; special_attack:エネルギー:+3 ; special_attack:呪:+4 ; special_attack:データ:+6 ; special_defense:吸収:+8 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:profile:erratic,151,223,133,142,191,169,1009,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,26,396,GROWTH_ERRATIC,medium,profile-derived-v1
380,digimon,dynasmon_x,デュナスモン（X抗体）,https://digimon.net/reference/detail.php?directory_name=dynasmon_x,究極体,聖騎士型,データ,1c11ebe0c04d7c15119fdce8030641653e58b7962b04ed49bb1ff005f2f93676,497,power:神:+3 ; hp:巨大:+4 ; attack:パワー:+8 ; attack:力:+6 ; attack:突進:+3 ; defense:鎧:+8 ; speed:一瞬:+3 ; speed:飛翔:+3 ; special_attack:エネルギー:+6 ; special_defense:精神:+4 ; special_defense:聖:+2 ; type:TYPE_FIGHTING:闘士:profile:+2 ; type:TYPE_FLYING:飛翔:profile:+2 ; type:TYPE_FLYING:翼:profile:+2 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type:TYPE_DRAGON:竜:profile:+6 ; type:TYPE_DRAGON:ドラゴン:profile:+4 ; type:TYPE_DRAGON:ドラゴン:move:+8 ; type:TYPE_DRAGON:ワイバーン:profile:+2 ; type:TYPE_DRAGON:ワイバーン:move:+4 ; type:TYPE_FAIRY:聖:profile:+2 ; type:TYPE_FAIRY:聖:official_type:+3 ; type_choice:TYPE_DRAGON:24 ; growth:official_stage_plus_profile_power:slow,145,204,163,154,154,154,974,TYPE_DRAGON,,resolved_profile_evidence,42,371,GROWTH_SLOW,high,profile-derived-v1
