dm_technique_id,emerald_runtime_move_id,name_ja,owner_count,direct_profile_mention_count,evidence_signals,type,type_status,category,power,accuracy,pp,effect,effect_argument,effect_status,target,priority,makes_contact,derivation_version
289,1223,盾射轟哀（じゅんせきごうあい）,1,1,type_owner_context:TYPE_FIRE:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:181.0>=154.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,125,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
290,1224,雷鬧（らいどう),1,0,type:TYPE_ELECTRIC:雷:name:+6 ; type_choice:TYPE_ELECTRIC:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:181.0>=154.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,125,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
291,1225,鉄壁相（てっぺきのそう）,1,1,type:TYPE_ROCK:石:profile_context:+3 ; type:TYPE_ROCK:鉱石:profile_context:+3 ; type:TYPE_STEEL:鉄:name:+6 ; type:TYPE_STEEL:鉄:profile_context:+3 ; type_choice:TYPE_STEEL:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:110.0>87.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,86,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
292,1226,献身相（けんしんのそう）,1,1,type_owner_context:TYPE_ROCK:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:110.0>87.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,86,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
293,1227,九種九面撃（きゅうしゅきゅうめんげき）,1,1,type_owner_context:TYPE_ROCK:2 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ROCK,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,106,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
294,1228,ファイナルエクスキャリバー,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:ファイナル:name:+4 ; power:ファイナル:profile_context:+4 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,196,85,5,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
295,1229,ゼロヘブンズ,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,136,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
296,1230,ディヴォーションフィールド,1,1,type:TYPE_FAIRY:天使:profile_context:+3 ; type:TYPE_FAIRY:聖なる:profile_context:+3 ; type:TYPE_FAIRY:聖:profile_context:+3 ; type_choice:TYPE_FAIRY:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:202.0>=144.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,136,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
297,1231,セイントレギオン,1,1,type:TYPE_FAIRY:セイント:name:+6 ; type:TYPE_FAIRY:セイント:profile_context:+3 ; type_choice:TYPE_FAIRY:9 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,122,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
298,1232,ヘブンズフレイム,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type:TYPE_FIRE:フレイム:name:+6 ; type:TYPE_FIRE:フレイム:profile_context:+3 ; type:TYPE_FAIRY:聖なる:profile_context:+3 ; type:TYPE_FAIRY:聖:profile_context:+3 ; type:TYPE_FAIRY:ホーリー:profile_context:+3 ; type_choice:TYPE_FIRE:12 ; category_scores:physical=0:special=6:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,102,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
299,1233,ブレイブオーラ,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type:TYPE_FAIRY:ホーリー:profile_context:+3 ; type_choice:TYPE_FAIRY:3 ; category_scores:physical=0:special=0:status=4 ; status_evidence:name=0:context=4:strong=0 ; category:special:owner_profile_stats:140.0>=100.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,102,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
300,1234,ピコナックル,1,1,type:TYPE_FIGHTING:拳:profile_context:+3 ; type:TYPE_FIGHTING:ナックル:name:+6 ; type:TYPE_FIGHTING:ナックル:profile_context:+3 ; type_choice:TYPE_FIGHTING:12 ; category_scores:physical=6:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIGHTING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,99,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
301,1235,クラウドバリア,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=2:status=5 ; status_evidence:name=5:context=0:strong=0 ; category:status:direct_evidence ; effect:reflect:defense_barrier_profile ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_STATUS,0,0,15,EFFECT_REFLECT,,resolved_reflect_evidence,TARGET_USER,0,false,profile-derived-v1
302,1236,無極,1,1,type:TYPE_DARK:闇:profile_context:+3 ; type_choice:TYPE_DARK:3 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,157,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
303,1237,晦冥葬,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type_exclusion:TYPE_DRAGON:竜巻:profile_context:1 ; type:TYPE_FIRE:黒き炎を巻き起こす:strong_profile_context:+6 ; type_choice:TYPE_FIRE:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:203.0>=131.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,137,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
304,1238,ムーンライトバブル,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,74,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
305,1239,サンライトバブル,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,84,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
306,1240,ジェノサイドレイン,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:キャノン:profile_context:+2 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,135,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
307,1241,エクサデストロイヤー,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:デストロイ:name:+4 ; power:デストロイ:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,162,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
308,1242,DCDグレネード,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:78.0>=78.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,88,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
309,1243,デストロイチャージ,1,1,type_owner_context:TYPE_STEEL:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:78.0>=78.0 ; power:デストロイ:name:+4 ; power:デストロイ:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_STEEL,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,108,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
310,1244,ラグナロクハウリング,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type_choice:TYPE_FIRE:6 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,177,85,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
311,1245,ヨトゥンヘイムゲイル,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type_choice:TYPE_FIRE:6 ; category_scores:physical=0:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,177,85,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
312,1246,フローズヴィトニル,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type_choice:TYPE_FIRE:3 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,157,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
313,1247,ハウリングバースト,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type_choice:TYPE_FIRE:6 ; category_scores:physical=4:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:バースト:name:+3 ; power:バースト:profile_context:+3 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,203,85,5,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
314,1248,インフェルノクロー,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type_choice:TYPE_FIRE:6 ; category_scores:physical=10:special=4:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; power:バースト:profile_context:+3 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,146,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
315,1249,ハティエンブレイス,1,1,type_owner_context:TYPE_FIRE:2 ; category_scores:physical=2:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,111,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
316,1250,プロミネンスレーザー,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type:TYPE_FIRE:火炎:profile_context:+3 ; type_choice:TYPE_FIRE:9 ; category_scores:physical=0:special=12:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,165,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
317,1251,イラプションハウリング,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type_choice:TYPE_FIRE:3 ; category_scores:physical=2:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:255.0>=157.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,185,85,5,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
318,1252,スコルレイジ,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type_choice:TYPE_FIRE:3 ; category_scores:physical=0:special=2:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,165,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
319,1253,サプレッションストライク,1,1,type_owner_context:TYPE_FLYING:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:114.0>109.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,108,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
320,1254,スローターブレード,1,1,type:TYPE_FLYING:翼:profile_context:+3 ; type_choice:TYPE_FLYING:3 ; category_scores:physical=8:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FLYING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,88,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
321,1255,ハウリングバーナー,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type:TYPE_FIRE:フレイム:profile_context:+3 ; type_choice:TYPE_FIRE:9 ; category_scores:physical=0:special=6:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,157,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
322,1256,フレイムブロウ,1,1,type:TYPE_FIRE:炎:profile_context:+6 ; type:TYPE_FIRE:フレイム:name:+6 ; type:TYPE_FIRE:フレイム:profile_context:+3 ; type_choice:TYPE_FIRE:15 ; category_scores:physical=0:special=10:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,157,90,10,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
323,1257,パピースパーク,1,1,type:TYPE_ELECTRIC:スパーク:name:+6 ; type:TYPE_ELECTRIC:スパーク:profile_context:+3 ; type:TYPE_GRASS:花:profile_context:+3 ; type_choice:TYPE_ELECTRIC:9 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:47.0>=38.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,51,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
324,1258,パピーノイズ,1,1,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:28.0>=28.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,40,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
325,1259,アンリミテッドジャーニー,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:140.0>=131.0 ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,122,90,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
326,1260,ヘイジータイム,1,1,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:140.0>=131.0 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_SPECIAL,102,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
327,1261,ハウリングファイア,1,1,type:TYPE_FIRE:炎:profile_context:+3 ; type:TYPE_FIRE:火炎:profile_context:+3 ; type:TYPE_FIRE:ファイア:name:+6 ; type:TYPE_FIRE:ファイア:profile_context:+3 ; type_choice:TYPE_FIRE:15 ; category_scores:physical=4:special=8:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:text_evidence ; power:必殺:profile_context:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:1,TYPE_FIRE,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,109,95,15,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
