species_id,source_kind,source_id,name_ja,level_or_grade,official_type,official_attribute,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,battle_type_1,battle_type_2,catch_rate,exp_yield,growth_rate,ability_1,ability_2,ability_hidden,height,weight,evolution_status,graphics_status,cry_status,runtime_status
461,digimon,lilimon_x,リリモン（X抗体）,完全体,妖精型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
462,digimon,sakuyamon_x,サクヤモン（Ｘ抗体）,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
463,digimon,beelzebumon_x,ベルゼブモン（X抗体）,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
464,digimon,megalogrowmon_x,メガログラウモン（X抗体）,完全体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
465,digimon,rhinomon_x,ライノモン（Ｘ抗体）,成熟期,哺乳類型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
466,digimon,renamon_x,レナモン（Ｘ抗体）,成長期,獣人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
467,digimon,tokomon_x,トコモン（Ｘ抗体）,幼年期Ⅱ,レッサー型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
468,digimon,beelstarmon_x,ベルスターモン（Ｘ抗体）,究極体,魔人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
469,digimon,dukemon_x,デュークモン（X抗体）,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
470,digimon,cerberumon_x,ケルベロモン（X抗体）,完全体,魔獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
471,digimon,tyranomon_x,ティラノモン（X抗体）,成熟期,恐竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
472,digimon,dracomon_x,ドラコモン（X抗体）,成長期,竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
473,digimon,gabumon_x,ガブモン（X抗体）,成長期,獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
474,digimon,minervamon_x,ミネルヴァモン（X抗体）,究極体,神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
475,digimon,lordknightmon_x,ロードナイトモン（X抗体）,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
476,digimon,sistermon_ciel,シスタモン シエル,成熟期,パペット型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
477,digimon,metaltyranomon_x,メタルティラノモン（X抗体）,完全体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
478,digimon,leomon_x,レオモン（X抗体）,成熟期,獣人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
479,digimon,agumon_x,アグモン（X抗体）,成長期,恐竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
480,digimon,jesmon_x,ジエスモン（X抗体）,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
481,digimon,ragnaloardmon,ラグナロードモン,究極体,特異型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
482,digimon,rafflesimon,ラフレシモン,究極体,妖精型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
483,digimon,ordinemon,オルディネモン,究極体,堕天使型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
484,digimon,raptorsparrowmon,ラプタースパロウモン,"成熟期
(クロスウォーズ)",サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
485,digimon,banchogolemon,バンチョーゴーレモン,究極体,鉱物型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
486,digimon,cerberumon_werewolfmode,ケルベロモン：人狼モード,完全体,魔人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
487,digimon,growmon_orange,グラウモン（橙）,成熟期,魔竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
488,digimon,toyagumon_black,トイアグモン（黒）,成長期,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
489,digimon,shootingstarmon,シューティングスターモン,"成熟期
(クロスウォーズ)",超メジャー型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
490,digimon,justimon_criticalarm,ジャスティモン：クリティカルアーム,究極体,サイボーグ型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
491,digimon,yatagaramon_axcel,ヤタガラモン,完全体,妖鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
492,digimon,dinohumon,ディノヒューモン,成熟期,竜人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
493,digimon,rapidmon_gold,ラピッドモン,アーマー体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
494,digimon,yaegerdorurumon,イェーガードルルモン,"完全体
(クロスウォーズ)",獣人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
495,digimon,gundramon,ガンドラモン,究極体,マシーン型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
496,digimon,aegiochusmon_holly,アイギオテュースモン：ホーリー,完全体,神人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
497,digimon,gabumon_black,ガブモン（黒）,成長期,爬虫類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
498,digimon,pipimon,ピピモン,幼年期Ⅰ,スライム型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
499,digimon,raguelmon,ラグエルモン,究極体,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
500,digimon,bryweludramon,ブリウエルドラモン,究極体,防具型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
501,digimon,volcanicdramon,ヴォルケニックドラモン,究極体,地竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
502,digimon,lavogaritamon,ラヴォガリータモン,完全体,岩竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
503,digimon,meicrackmon_v,メイクラックモン：ヴィシャスモード,完全体,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
504,digimon,mastemon,マスティモン,究極体,天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
505,digimon,voltobautamon,ボルトバウタモン,究極体,魔人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
506,digimon,raijiludomon,ライジルドモン,完全体,防具型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
507,digimon,tialudomon,ティアルドモン,成熟期,防具型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
508,digimon,lavorvomon,ラヴォーボモン,成熟期,岩竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
509,digimon,bushiagumon,ブシアグモン,成長期,恐竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
510,digimon,ludomon,ルドモン,成長期,防具型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
511,digimon,kakkinmon,カッキンモン,幼年期Ⅱ,防具型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
512,digimon,cotsucomon,コツコモン,幼年期Ⅰ,防具型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
513,digimon,andiramon_2,アンティラモン,完全体,聖獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
514,digimon,meicoomon,メイクーモン,成熟期,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
515,digimon,whamon_2,ホエーモン（成熟期）,成熟期,水棲型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
516,digimon,gekomon,ゲコモン,成熟期,両生類型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
517,digimon,vorvomon,ヴォーボモン,成長期,岩竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
518,digimon,atlurballistamon,アトラーバリスタモン,"完全体
(クロスウォーズ)",マシーン型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
519,digimon,omegamon_alter-b,オメガモン Alter-B,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
520,digimon,blackmachgaogamon,ブラックマッハガオガモン,完全体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
521,digimon,blackgaogamon,ブラックガオガモン,成熟期,獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
522,digimon,falcomon-2006,ファルコモン（２００６アニメ版）,成長期,鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
523,digimon,kudamon-2006,クダモン（２００６アニメ版）,成長期,聖獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
524,digimon,neo,ネオ,不明,不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
525,digimon,yakiimon,ヤキイモン,"成熟期
(クロスウォーズ)",植物型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
526,digimon,monimon,モニモン,"幼年期Ⅱ
(クロスウォーズ)",ブラウン型,,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
527,digimon,monitamon,モニタモン,"成長期
(クロスウォーズ)",ブラウン型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
528,digimon,mervamon,メルヴァモン,"究極体
(クロスウォーズ)",神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
529,digimon,metalgreymon_cyberlauncher,メタルグレイモン＋サイバーランチャー,"完全体
(クロスウォーズ)",強化型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
530,digimon,metalgreymon,メタルグレイモン（2010アニメ版）,"完全体
(クロスウォーズ)",サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
