kind,id,source_id,name_ja,unicode_codepoints,current_limit,over_limit
species,1318,"sakumon","サクモン",4,12,false
species,1319,"cocomon","ココモン",4,12,false
species,1320,"kuramon","クラモン",4,12,false
species,1321,"appmon_001","ガッチモン",5,12,false
species,1322,"appmon_002","コールモン",5,12,false
species,1323,"appmon_003","メールモン",5,12,false
species,1324,"appmon_004","ツブモン",4,12,false
species,1325,"appmon_005","ゲンゴーモン",6,12,false
species,1326,"appmon_006","アドモン",4,12,false
species,1327,"appmon_007","レビューモン",6,12,false
species,1328,"appmon_008","セットモン",5,12,false
species,1329,"appmon_009","メッセモン",5,12,false
species,1330,"appmon_010","コソモン",4,12,false
species,1331,"appmon_011","ロケットモン",6,12,false
species,1332,"appmon_012","ナビモン",4,12,false
species,1333,"appmon_013","ジェットモン",6,12,false
species,1334,"appmon_014","レッシャモン",6,12,false
species,1335,"appmon_015","ウェザーモン",6,12,false
species,1336,"appmon_016","コンパスモン",6,12,false
species,1337,"appmon_017","ヤドモン",4,12,false
species,1338,"appmon_018","ニュースモン",6,12,false
species,1339,"appmon_019","チュートモン",6,12,false
species,1340,"appmon_020","エムシーモン",6,12,false
species,1341,"appmon_021","キャメラモン",6,12,false
species,1342,"appmon_022","レコモン",4,12,false
species,1343,"appmon_023","カリキュモン",6,12,false
species,1344,"appmon_024","ゴミモン",4,12,false
species,1345,"appmon_025","ミラーモン",5,12,false
species,1346,"appmon_026","ライトモン",5,12,false
species,1347,"appmon_027","ウォッチモン",6,12,false
species,1348,"appmon_028","ダイアリモン",6,12,false
species,1349,"appmon_029","カレンダモン",6,12,false
species,1350,"appmon_030","オンパモン",5,12,false
species,1351,"appmon_031","ジャミングモン",7,12,false
species,1352,"appmon_032","プロテクモン",6,12,false
species,1353,"appmon_033","ハックモン",5,12,false
species,1354,"appmon_034","バッテリモン",6,12,false
species,1355,"appmon_035","ペコモン",4,12,false
species,1356,"appmon_036","ポコモン",4,12,false
species,1357,"appmon_037","コピペモン",5,12,false
species,1358,"appmon_038","セーブモン",5,12,false
species,1359,"appmon_039","カベモン",4,12,false
species,1360,"appmon_040","エコモン",4,12,false
species,1361,"appmon_041","ピーポモン",5,12,false
species,1362,"appmon_042","デンパモン",5,12,false
species,1363,"appmon_043","オンモン",4,12,false
species,1364,"appmon_044","オフモン",4,12,false
species,1365,"appmon_045","ドカモン",4,12,false
species,1366,"appmon_046","ショットモン",6,12,false
species,1367,"appmon_047","カードモン",5,12,false
species,1368,"appmon_048","ロープレモン",6,12,false
species,1369,"appmon_049","パズルモン",5,12,false
species,1370,"appmon_050","ダンスモン",5,12,false
species,1371,"appmon_051","レースモン",5,12,false
species,1372,"appmon_052","ドローモン",5,12,false
species,1373,"appmon_053","テラーモン",5,12,false
species,1374,"appmon_054","ミュージモン",6,12,false
species,1375,"appmon_055","ペロリモン",5,12,false
species,1376,"appmon_056","ドーガモン",5,12,false
species,1377,"appmon_057","ドレスモン",5,12,false
species,1378,"appmon_058","ブックモン",5,12,false
species,1379,"appmon_059","ガシャモン",5,12,false
species,1380,"appmon_060","ラックモン",5,12,false
species,1381,"appmon_061","トリックモン",6,12,false
species,1382,"appmon_062","ダイスモン",5,12,false
species,1383,"appmon_063","クックモン",5,12,false
species,1384,"appmon_064","バイラモン",5,12,false
species,1385,"appmon_065","スリープモン",6,12,false
species,1386,"appmon_066","マッスルモン",6,12,false
species,1387,"appmon_067","エイドモン",5,12,false
species,1388,"appmon_068","マネーモン",5,12,false
species,1389,"appmon_069","スパモン",4,12,false
species,1390,"appmon_070","サプリモン",5,12,false
species,1391,"appmon_071","ドープモン",5,12,false
species,1392,"appmon_072","オクショモン",6,12,false
species,1393,"appmon_073","カケイモン",5,12,false
species,1394,"appmon_074","カイモン",4,12,false
species,1395,"appmon_075","ジショモン",5,12,false
species,1396,"appmon_076","ロギモン",4,12,false
species,1397,"appmon_077","ロガモン",4,12,false
species,1398,"appmon_078","ドガッチモン",6,12,false
species,1399,"appmon_079","ソーシャモン",6,12,false
species,1400,"appmon_080","ゴシップモン",6,12,false
species,1401,"appmon_081","スカシモン",5,12,false
species,1402,"appmon_082","トリップモン",6,12,false
species,1403,"appmon_083","ウェザドラモン",7,12,false
species,1404,"appmon_084","タイムモン",5,12,false
species,1405,"appmon_085","ロアモン",4,12,false
species,1406,"appmon_086","スコープモン",6,12,false
species,1407,"appmon_087","クラフトモン",6,12,false
species,1408,"appmon_088","レイドラモン",6,12,false
species,1409,"appmon_089","デジップモン",6,12,false
species,1410,"appmon_090","ミエーヌモン",6,12,false
species,1411,"appmon_091","ワープモン",5,12,false
species,1412,"appmon_092","サクシモン",5,12,false
species,1413,"appmon_093","ドスコモン",5,12,false
species,1414,"appmon_094","ブレモン",4,12,false
species,1415,"appmon_095","コーチモン",5,12,false
species,1416,"appmon_096","ウラテクモン",6,12,false
species,1417,"appmon_097","エフェクモン",6,12,false
species,1418,"appmon_098","タロットモン",6,12,false
species,1419,"appmon_099","コーデモン",5,12,false
species,1420,"appmon_100","メディアモン",6,12,false
species,1421,"appmon_101","ベガスモン",5,12,false
species,1422,"appmon_102","ドリーモン",5,12,false
species,1423,"appmon_103","メディックモン",7,12,false
species,1424,"appmon_104","ドクモン",4,12,false
species,1425,"appmon_105","コンサルモン",6,12,false
species,1426,"appmon_106","ライブラモン",6,12,false
species,1427,"appmon_107","グローブモン",6,12,false
species,1428,"appmon_108","カリスモン",5,12,false
species,1429,"appmon_109","ダメダモン",5,12,false
species,1430,"appmon_110","サテラモン",5,12,false
species,1431,"appmon_111","コメットモン",6,12,false
species,1432,"appmon_112","ブートモン",5,12,false
species,1433,"appmon_113","シャットモン",6,12,false
species,1434,"appmon_114","フェイクモン",6,12,false
species,1435,"appmon_115","リバイブモン",6,12,false
species,1436,"appmon_116","ワルダモン",5,12,false
species,1437,"appmon_117","オウジャモン",6,12,false
species,1438,"appmon_118","エンタモン",5,12,false
species,1439,"appmon_119","バイオモン",5,12,false
species,1440,"appmon_120","ビューティモン",7,12,false
species,1441,"appmon_121","リブートモン",6,12,false
species,1442,"appmon_122","ガイアモン",5,12,false
species,1443,"appmon_123","ハデスモン",5,12,false
species,1444,"appmon_124","ポセイドモン",6,12,false
species,1445,"appmon_125","ウラノスモン",6,12,false
species,1446,"appmon_126","デウスモン",5,12,false
species,1447,"appmon_127","タップモン(ソーシャル)",12,12,false
species,1448,"appmon_128","タップモン(ナビ)",9,12,false
species,1449,"appmon_129","タップモン(ツール)",10,12,false
species,1450,"appmon_130","タップモン(システム)",11,12,false
species,1451,"appmon_131","タップモン(ゲーム)",10,12,false
species,1452,"appmon_132","タップモン(エンタメ)",11,12,false
species,1453,"appmon_133","タップモン(ライフ)",10,12,false
species,1454,"appmon_134","フリックモン(ソーシャル)",13,12,true
species,1455,"appmon_135","フリックモン(ナビ)",10,12,false
species,1456,"appmon_136","フリックモン(ツール)",11,12,false
species,1457,"appmon_137","フリックモン(システム)",12,12,false
species,1458,"appmon_138","フリックモン(ゲーム)",11,12,false
species,1459,"appmon_139","フリックモン(エンタメ)",12,12,false
species,1460,"appmon_140","フリックモン(ライフ)",11,12,false
species,1461,"appmon_141","スワイプモン(ソーシャル)",13,12,true
species,1462,"appmon_142","スワイプモン(ナビ)",10,12,false
species,1463,"appmon_143","スワイプモン(ツール)",11,12,false
species,1464,"appmon_144","スワイプモン(システム)",12,12,false
species,1465,"appmon_145","スワイプモン(ゲーム)",11,12,false
species,1466,"appmon_146","スワイプモン(エンタメ)",12,12,false
species,1467,"appmon_147","スワイプモン(ライフ)",11,12,false
species,1468,"appmon_148","ダンテモン",5,12,false
technique,1,,"ランページバレット",9,16,false
technique,2,,"アネスシージアゲイズ",10,16,false
technique,3,,"ドゥームバスター",8,16,false
technique,4,,"ディキャピテイトクロウ",11,16,false
technique,5,,"ソウルパラヴライザー",10,16,false
technique,6,,"レストリクトアイ",8,16,false
technique,7,,"羽々斬（はばきり）",9,16,false
technique,8,,"麁正（あらまさ）",8,16,false
technique,9,,"ペネトレイトブロウ",9,16,false
technique,10,,"マーダライズラッシュ",10,16,false
technique,11,,"ベアダウンスピニングキック",13,16,false
technique,12,,"氷骸礫(ひょうがいれき)",12,16,false
technique,13,,"轟蹄崩(ごうていほう)",11,16,false
technique,14,,"凍烈檮牙(とうれつとうが)",13,16,false
technique,15,,"トライアンギュレーションスキャン",16,16,false
technique,16,,"デスペアブラスト",8,16,false
technique,17,,"エリミネイトレイン",9,16,false
technique,18,,"サイレントスクリーム",10,16,false
technique,19,,"アナイアレイトエッジ",10,16,false
technique,20,,"モナークオーディナンス",11,16,false
technique,21,,"ファイナルジャッジメント",12,16,false
technique,22,,"アロー・オブ・ウィスパード",13,16,false
technique,23,,"サン・オブ・ソローズ",10,16,false
technique,24,,"ウォジェット",6,16,false
technique,25,,"ライドライト",6,16,false
technique,26,,"ソード・オブ・メテオ",10,16,false
technique,27,,"インフィニティソードレイン",13,16,false
technique,28,,"マルクトクリスタル",9,16,false
technique,29,,"レインボーハンド",8,16,false
technique,30,,"ソードマスカレード",9,16,false
technique,31,,"スペースチャクラム",9,16,false
technique,32,,"ヘリオスラッシャー",9,16,false
technique,33,,"コズモビクトリー",8,16,false
technique,34,,"フローズンガスト",8,16,false
technique,35,,"ブレイジングガスト",9,16,false
technique,36,,"レーヴァテイン",7,16,false
technique,37,,"ブレイズファイアー",9,16,false
technique,38,,"クロスレッド＆ブルー",10,16,false
technique,39,,"ビクトリーブレイブ",9,16,false
technique,40,,"アシッドタイフーン",9,16,false
technique,41,,"ビリオンスタブ",7,16,false
technique,42,,"ワイルドバーニング",9,16,false
technique,43,,"ブリリアンスダガー",9,16,false
technique,44,,"ブレス・オブ・ペルーン",11,16,false
technique,45,,"トマホークストライク",10,16,false
technique,46,,"トライカーヴレイン",9,16,false
technique,47,,"トリニティライトニング",11,16,false
technique,48,,"魔縁斬蹴撃（まえんざんしゅうげき）",17,16,true
technique,49,,"尊天大烈風（そんてんだいれっぷう）",17,16,true
technique,50,,"厳之御魂（いづのみたま）",12,16,false
technique,51,,"六合照徹閃（りくごうしょうてつせん）",18,16,true
technique,52,,"浄玻璃鏡(じょうはりのかがみ)",15,16,false
technique,53,,"閻羅王降誕（えんらおうごうたん）",16,16,false
technique,54,,"火眼金睛（かがんきんせい）",13,16,false
technique,55,,"八戒炎天撃（はっかいえんてんげき）",17,16,true
technique,56,,"悟浄水天葬（ごじょうすいてんそう）",17,16,true
technique,57,,"超大聖雷天砲（ちょうたいせいらいてんほう）",21,16,true
technique,58,,"エスカトン",5,16,false
technique,59,,"プロフェットオブエリヤ",11,16,false
technique,60,,"ジェイルマオン",7,16,false
technique,61,,"ブルータルヘイロウ",9,16,false
technique,62,,"光爪神楽（こうそうかぐら）",13,16,false
technique,63,,"魔祓灼光（まふつのしゃっこう）",15,16,false
technique,64,,"猛進火達磨（もうしんひだるま）",15,16,false
technique,65,,"断災達磨落とし（だんさいだるまおとし）",19,16,true
technique,66,,"クリスタルキャノン",9,16,false
