emerald_species_id,source_kind,source_id,source_numeric_id,name_ja,name_localized,level_or_grade,official_type,official_attribute,source_url
522,digimon,falcomon-2006,,ファルコモン（２００６アニメ版）,FALCOMON-2006,成長期,鳥型,ワクチン,https://digimon.net/reference/detail.php?directory_name=falcomon-2006
523,digimon,kudamon-2006,,クダモン（２００６アニメ版）,KUDAMON-2006,成長期,聖獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=kudamon-2006
524,digimon,neo,,ネオ,NEO,不明,不明,不明,https://digimon.net/reference/detail.php?directory_name=neo
525,digimon,yakiimon,,ヤキイモン,YAKIIMON,"成熟期
(クロスウォーズ)",植物型,ワクチン,https://digimon.net/reference/detail.php?directory_name=yakiimon
526,digimon,monimon,,モニモン,MONIMON,"幼年期Ⅱ
(クロスウォーズ)",ブラウン型,,https://digimon.net/reference/detail.php?directory_name=monimon
527,digimon,monitamon,,モニタモン,MONITAMON,"成長期
(クロスウォーズ)",ブラウン型,データ,https://digimon.net/reference/detail.php?directory_name=monitamon
528,digimon,mervamon,,メルヴァモン,MERVAMON,"究極体
(クロスウォーズ)",神人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=mervamon
529,digimon,metalgreymon_cyberlauncher,,メタルグレイモン＋サイバーランチャー,METALGREYMON+CYBERLAUNCHER,"完全体
(クロスウォーズ)",強化型,ウィルス,https://digimon.net/reference/detail.php?directory_name=metalgreymon_cyberlauncher
530,digimon,metalgreymon,,メタルグレイモン（2010アニメ版）,METALGREYMON,"完全体
(クロスウォーズ)",サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=metalgreymon
531,digimon,mailbirdramon,,メイルバードラモン,MAILBIRDRAMON,"成熟期
(クロスウォーズ)",マシーン型,データ,https://digimon.net/reference/detail.php?directory_name=mailbirdramon
532,digimon,musoknightmon,,ムソーナイトモン,MUSOKNIGHTMON,"完全体
(クロスウォーズ)",強化型,ウィルス,https://digimon.net/reference/detail.php?directory_name=musoknightmon
533,digimon,madleomon:armedmode,,マッドレオモン：アームドモード,MADLEOMON:ARMEDMODE,"成熟期
(クロスウォーズ)",アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=madleomon:armedmode
534,digimon,madleomon,,マッドレオモン,MADLEOMON,"成熟期
(クロスウォーズ)",アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=madleomon
535,digimon,bombmon-xwars,,ボムモン（2010アニメ版）,BOMBMON-XWARS,"幼年期Ⅰ
(クロスウォーズ)",スライム型,,https://digimon.net/reference/detail.php?directory_name=bombmon-xwars
536,digimon,beelzebumon-xwars,,ベルゼブモン（2010アニメ版）,BEELZEBUMON-XWARS,"究極体
(クロスウォーズ)",魔王型,ウィルス,https://digimon.net/reference/detail.php?directory_name=beelzebumon-xwars
537,digimon,blastmon,,ブラストモン,BLASTMON,"究極体
(クロスウォーズ)",鉱物型,ワクチン,https://digimon.net/reference/detail.php?directory_name=blastmon
538,digimon,footmon,,フットモン,FOOTMON,"完全体
(クロスウォーズ)",サイボーグ型,ワクチン,https://digimon.net/reference/detail.php?directory_name=footmon
539,digimon,pillomon,,ピロモン,PILLOMON,"成長期
(クロスウォーズ)",哺乳類型,ワクチン,https://digimon.net/reference/detail.php?directory_name=pillomon
540,digimon,pickmon,,ピックモン,PICKMON,"幼年期Ⅱ
(クロスウォーズ)",マイナー型,,https://digimon.net/reference/detail.php?directory_name=pickmon
541,digimon,baristamon,,バリスタモン,BARISTAMON,"成熟期
(クロスウォーズ)",マシーン型,ワクチン,https://digimon.net/reference/detail.php?directory_name=baristamon
542,digimon,bacomon,,バコモン,BACOMON,"成長期
(クロスウォーズ)",突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=bacomon
543,digimon,bagramon,,バグラモン,BAGRAMON,"究極体
(クロスウォーズ)",魔王型,ウィルス,https://digimon.net/reference/detail.php?directory_name=bagramon
544,digimon,hi-visionmonitamon,,ハイビジョンモニタモン,HI-VISIONMONITAMON,"成熟期
(クロスウォーズ)",液晶薄型,データ,https://digimon.net/reference/detail.php?directory_name=hi-visionmonitamon
545,digimon,baalmon,,バアルモン,BAALMON,"完全体
(クロスウォーズ)",魔人型,フリー,https://digimon.net/reference/detail.php?directory_name=baalmon
546,digimon,neovamdemon,,ネオヴァンデモン,NEOVAMDEMON,"究極体
(クロスウォーズ)",アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=neovamdemon
547,digimon,dondokomon,,ドンドコモン,DONDOKOMON,"成長期
(クロスウォーズ)",楽器型,ワクチン,https://digimon.net/reference/detail.php?directory_name=dondokomon
548,digimon,donshoutmon,,ドンシャウトモン,DONSHOUTMON,"成熟期
(クロスウォーズ)",強化型,データ,https://digimon.net/reference/detail.php?directory_name=donshoutmon
549,digimon,dorulumon,,ドルルモン,DORULUMON,"成熟期
(クロスウォーズ)",獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dorulumon
550,digimon,dorbickmon,,ドルビックモン,DORBICKMON,"究極体
(クロスウォーズ)",竜人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=dorbickmon
551,digimon,troopmon,,トループモン,TROOPMON,"成熟期
(クロスウォーズ)",アンデッド型,データ,https://digimon.net/reference/detail.php?directory_name=troopmon
552,digimon,deadlyaxemon,,デッドリーアックスモン,DEADLYAXEMON,"成熟期
(クロスウォーズ)",魔獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=deadlyaxemon
553,digimon,deckerdramon,,デッカードラモン,DECKERDRAMON,"成熟期
(クロスウォーズ)",サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=deckerdramon
554,digimon,deckergreymon,,デッカーグレイモン,DECKERGREYMON,"完全体
(クロスウォーズ)",強化型,ウィルス,https://digimon.net/reference/detail.php?directory_name=deckergreymon
555,digimon,tuwarmon,,ツワーモン,TUWARMON,"成熟期
(クロスウォーズ)",突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tuwarmon
556,digimon,tyutyumon,,チューチューモン,TYUTYUMON,"成長期
(クロスウォーズ)",獣型,ウィルス,https://digimon.net/reference/detail.php?directory_name=tyutyumon
557,digimon,chibickmon,,チビックモン,CHIBICKMON,"幼年期Ⅰ
(クロスウォーズ)",スライム型,,https://digimon.net/reference/detail.php?directory_name=chibickmon
558,digimon,chikurimon,,チクリモン,CHIKURIMON,"成長期
(クロスウォーズ)",機雷型,ウィルス,https://digimon.net/reference/detail.php?directory_name=chikurimon
559,digimon,damemon,,ダメモン,DAMEMON,"成熟期
(クロスウォーズ)",突然変異型,ウィルス,https://digimon.net/reference/detail.php?directory_name=damemon
560,digimon,tactimon,,タクティモン,TACTIMON,"究極体
(クロスウォーズ)",魔人型,データ,https://digimon.net/reference/detail.php?directory_name=tactimon
561,digimon,darknessbagramon,,ダークネスバグラモン,DARKNESSBAGRAMON,"究極体
(クロスウォーズ)",合成型,ウィルス,https://digimon.net/reference/detail.php?directory_name=darknessbagramon
562,digimon,darkknightmon,,ダークナイトモン,DARKKNIGHTMON,"完全体
(クロスウォーズ)",暗黒騎士型,ウィルス,https://digimon.net/reference/detail.php?directory_name=darkknightmon
563,digimon,zenimon,,ゼニモン,ZENIMON,"成長期
(クロスウォーズ)",突然変異型,ワクチン,https://digimon.net/reference/detail.php?directory_name=zenimon
564,digimon,splashmon,,スプラッシュモン,SPLASHMON,"完全体
(クロスウォーズ)",水棲獣人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=splashmon
565,digimon,sparrowmon,,スパロウモン,SPARROWMON,"成長期
(クロスウォーズ)",鳥型,データ,https://digimon.net/reference/detail.php?directory_name=sparrowmon
566,digimon,starmons,,スターモンズ,STARMONS,"成長期
(クロスウォーズ)",メジャー型,データ,https://digimon.net/reference/detail.php?directory_name=starmons
567,digimon,skullknightmonbigaxemode,,スカルナイトモン：ビッグアックスモード,SKULLKNIGHTMON:BIGAXEMODE,"成熟期
(クロスウォーズ)",強化型,ウィルス,https://digimon.net/reference/detail.php?directory_name=skullknightmonbigaxemode
568,digimon,skullknightmoncavaliermode,,スカルナイトモン：騎馬モード,SKULLKNIGHTMON:CAVALIERMODE,"成熟期
(クロスウォーズ)",強化型,ウィルス,https://digimon.net/reference/detail.php?directory_name=skullknightmoncavaliermode
569,digimon,skullknightmon,,スカルナイトモン,SKULLKNIGHTMON,"成熟期
(クロスウォーズ)",アンデッド型,ウィルス,https://digimon.net/reference/detail.php?directory_name=skullknightmon
570,digimon,jokermon,,ジョーカーモン,JOKERMON,"完全体
(クロスウォーズ)",魔人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=jokermon
571,digimon,shonitamon,,シャニタモン,SHONITAMON,"成熟期
(クロスウォーズ)",強化型,データ,https://digimon.net/reference/detail.php?directory_name=shonitamon
572,digimon,dorulucannon,,シャウトモン＋ドルルキャノン,DORULUCANNON,"成長期
(クロスウォーズ)",強化型,データ,https://digimon.net/reference/detail.php?directory_name=dorulucannon
573,digimon,starsword,,シャウトモン＋スターソード,STARSWORD,"成長期
(クロスウォーズ)",強化型,データ,https://digimon.net/reference/detail.php?directory_name=starsword
574,digimon,jetsparrow,,シャウトモン＋ジェットスパロウ,JETSPARROW,"成長期
(クロスウォーズ)",強化型,データ,https://digimon.net/reference/detail.php?directory_name=jetsparrow
575,digimon,shoutmonx7,,シャウトモンX7,SHOUTMONX7,"究極体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx7
576,digimon,shoutmonx5b,,シャウトモンX5B,SHOUTMONX5B,"究極体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx5b
577,digimon,shoutmonx5,,シャウトモンX5,SHOUTMONX5,"完全体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx5
578,digimon,shoutmonx4b,,シャウトモンX4B,SHOUTMONX4B,"完全体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx4b
579,digimon,shoutmonx4,,シャウトモンX4,SHOUTMONX4,"成熟期
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx4
580,digimon,shoutmonx3,,シャウトモンX3,SHOUTMONX3,"成熟期
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx3
581,digimon,shoutmonx2,,シャウトモンX2,SHOUTMONX2,"成熟期
(クロスウォーズ)",強化型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmonx2
582,digimon,shoutmondx,,シャウトモンDX,SHOUTMONDX,"究極体
(クロスウォーズ)",合成型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmondx
583,digimon,shoutmon,,シャウトモン,SHOUTMON,"成長期
(クロスウォーズ)",小竜型,データ,https://digimon.net/reference/detail.php?directory_name=shoutmon
584,digimon,jetmervamon,,ジェットメルヴァモン,JETMERVAMON,"究極体
(クロスウォーズ)",強化型,ウィルス,https://digimon.net/reference/detail.php?directory_name=jetmervamon
585,digimon,zekegreymon,,ジークグレイモン,ZEKEGREYMON,"究極体
(クロスウォーズ)",サイボーグ型,ウィルス,https://digimon.net/reference/detail.php?directory_name=zekegreymon
586,digimon,zamielmon,,ザミエールモン,ZAMIELMON,"完全体
(クロスウォーズ)",魔人型,データ,https://digimon.net/reference/detail.php?directory_name=zamielmon
587,digimon,soundbirdmon,,サウンドバードモン,SOUNDBIRDMON,"成長期
(クロスウォーズ)",鳥型,ウィルス,https://digimon.net/reference/detail.php?directory_name=soundbirdmon
588,digimon,cyberdramon-xwars,,サイバードラモン,CYBERDRAMON_2010,"完全体
(クロスウォーズ)",エイリアン型,ワクチン,https://digimon.net/reference/detail.php?directory_name=cyberdramon-xwars
589,digimon,kozenimon,,コゼニモン,KOZENIMON,"幼年期Ⅱ
(クロスウォーズ)",突然変異型,,https://digimon.net/reference/detail.php?directory_name=kozenimon
590,digimon,greymon,,グレイモン（2010アニメ版）,GREYMON_2010 ANIME VERSION,"成熟期
(クロスウォーズ)",恐竜型,ウィルス,https://digimon.net/reference/detail.php?directory_name=greymon
591,digimon,gravimon,,グラビモン,GRAVIMON,"完全体
(クロスウォーズ)",種族不明,ウィルス,https://digimon.net/reference/detail.php?directory_name=gravimon
592,digimon,cutemon,,キュートモン,CUTEMON,"成長期
(クロスウォーズ)",妖精型,ワクチン,https://digimon.net/reference/detail.php?directory_name=cutemon
593,digimon,gumdramon,,ガムドラモン,GUMDRAMON,"成長期
(クロスウォーズ)",小竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=gumdramon
594,digimon,ganemon,,ガネモン,GANEMON,"成熟期
(クロスウォーズ)",突然変異型,ワクチン,https://digimon.net/reference/detail.php?directory_name=ganemon
595,digimon,gaossmon,,ガオスモン,GAOSSMON,"成長期
(クロスウォーズ)",爬虫類型,ウィルス,https://digimon.net/reference/detail.php?directory_name=gaossmon
596,digimon,olegmon,,オレーグモン,OLEGMON,"究極体
(クロスウォーズ)",海獣型,ワクチン,https://digimon.net/reference/detail.php?directory_name=olegmon
597,digimon,omegashoutmon,,オメガシャウトモン,OMEGASHOUTMON,"完全体
(クロスウォーズ)",竜人型,データ,https://digimon.net/reference/detail.php?directory_name=omegashoutmon
598,digimon,ekakimon,,エカキモン,EKAKIMON,"成長期
(クロスウォーズ)",突然変異型,データ,https://digimon.net/reference/detail.php?directory_name=ekakimon
599,digimon,iguneetmon,,イグニートモン,IGUNEETMON,"成長期
(クロスウォーズ)",爬人型,ウィルス,https://digimon.net/reference/detail.php?directory_name=iguneetmon
600,digimon,arresterdramon,,アレスタードラモン,ARRESTERDRAMON,"成熟期
(クロスウォーズ)",竜型,ワクチン,https://digimon.net/reference/detail.php?directory_name=arresterdramon
601,digimon,louwemon,,レーベモン,LOUWEMON,ハイブリッド体,戦士型,ヴァリアブル,https://digimon.net/reference/detail.php?directory_name=louwemon
602,digimon,ranamon,,ラーナモン,RANAMON,ハイブリッド体,妖精型,ヴァリアブル,https://digimon.net/reference/detail.php?directory_name=ranamon
603,digimon,raihimon,,ライヒモン,RAIHIMON,ハイブリッド体,戦士型,ヴァリアブル,https://digimon.net/reference/detail.php?directory_name=raihimon
604,digimon,rhinokabuterimon,,ライノカブテリモン,RHINOKABUTERIMON,ハイブリッド体,昆虫型,ヴァリアブル,https://digimon.net/reference/detail.php?directory_name=rhinokabuterimon
605,digimon,mercuremon,,メルキューレモン,MERCUREMON,ハイブリッド体,突然変異型,ヴァリアブル,https://digimon.net/reference/detail.php?directory_name=mercuremon
606,digimon,magnagarurumon,,マグナガルルモン,MAGNAGARURUMON,ハイブリッド体,サイボーグ型,ヴァリアブル,https://digimon.net/reference/detail.php?directory_name=magnagarurumon
