species_id,source_kind,source_id,name_ja,official_level_or_grade,gameplay_origin,balance_tier,archetype,bst,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,growth_rate,catch_rate,exp_yield,battle_affinity,runtime_status
545,digimon,baalmon,バアルモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
546,digimon,neovamdemon,ネオヴァンデモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,swift_physical,600,90,120,85,130,80,95,slow,30,240,neutral_v0,playtest_parameter_ready
547,digimon,dondokomon,ドンドコモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,special,330,56,44,52,55,68,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
548,digimon,donshoutmon,ドンシャウトモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,special_tank,430,79,54,76,57,75,89,medium_slow,120,120,neutral_v0,playtest_parameter_ready
549,digimon,dorulumon,ドルルモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical_tank,430,79,76,94,53,53,75,medium_slow,120,120,neutral_v0,playtest_parameter_ready
550,digimon,dorbickmon,ドルビックモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
551,digimon,troopmon,トループモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,balanced,430,72,72,72,72,71,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
552,digimon,deadlyaxemon,デッドリーアックスモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical_tank,430,79,76,94,53,53,75,medium_slow,120,120,neutral_v0,playtest_parameter_ready
553,digimon,deckerdramon,デッカードラモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical_tank,430,79,76,94,53,53,75,medium_slow,120,120,neutral_v0,playtest_parameter_ready
554,digimon,deckergreymon,デッカーグレイモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,swift_physical,520,79,105,73,112,69,82,slow,60,180,neutral_v0,playtest_parameter_ready
555,digimon,tuwarmon,ツワーモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical,430,72,90,72,68,57,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
556,digimon,tyutyumon,チューチューモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
557,digimon,chibickmon,チビックモン,"幼年期Ⅰ
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,幼年期Ⅰ,swift_physical,180,28,36,25,39,24,28,medium_fast,255,30,neutral_v0,playtest_parameter_ready
558,digimon,chikurimon,チクリモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,physical_tank,330,61,58,72,41,41,57,medium_fast,180,70,neutral_v0,playtest_parameter_ready
559,digimon,damemon,ダメモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,swift_physical,430,65,87,60,93,57,68,medium_slow,120,120,neutral_v0,playtest_parameter_ready
560,digimon,tactimon,タクティモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,physical,600,100,125,100,95,80,100,slow,30,240,neutral_v0,playtest_parameter_ready
561,digimon,darknessbagramon,ダークネスバグラモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
562,digimon,darkknightmon,ダークナイトモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
563,digimon,zenimon,ゼニモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
564,digimon,splashmon,スプラッシュモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,physical_tank,520,96,91,112,65,65,91,slow,60,180,neutral_v0,playtest_parameter_ready
565,digimon,sparrowmon,スパロウモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
566,digimon,starmons,スターモンズ,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
567,digimon,skullknightmonbigaxemode,スカルナイトモン：ビッグアックスモード,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical_tank,430,79,76,94,53,53,75,medium_slow,120,120,neutral_v0,playtest_parameter_ready
568,digimon,skullknightmoncavaliermode,スカルナイトモン：騎馬モード,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,special,430,72,58,69,71,89,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
569,digimon,skullknightmon,スカルナイトモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,balanced,430,72,72,72,72,71,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
570,digimon,jokermon,ジョーカーモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,physical,520,87,109,87,82,69,86,slow,60,180,neutral_v0,playtest_parameter_ready
571,digimon,shonitamon,シャニタモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,special,430,72,58,69,71,89,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
572,digimon,dorulucannon,シャウトモン＋ドルルキャノン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
573,digimon,starsword,シャウトモン＋スターソード,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
574,digimon,jetsparrow,シャウトモン＋ジェットスパロウ,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
575,digimon,shoutmonx7,シャウトモンX7,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
576,digimon,shoutmonx5b,シャウトモンX5B,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,special,600,100,80,95,100,125,100,slow,30,240,neutral_v0,playtest_parameter_ready
577,digimon,shoutmonx5,シャウトモンX5,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
578,digimon,shoutmonx4b,シャウトモンX4B,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
579,digimon,shoutmonx4,シャウトモンX4,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,mixed,430,72,79,65,72,78,64,medium_slow,120,120,neutral_v0,playtest_parameter_ready
580,digimon,shoutmonx3,シャウトモンX3,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,special_tank,430,79,54,76,57,75,89,medium_slow,120,120,neutral_v0,playtest_parameter_ready
581,digimon,shoutmonx2,シャウトモンX2,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical,430,72,90,72,68,57,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
582,digimon,shoutmondx,シャウトモンDX,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,mixed,600,100,110,90,100,110,90,slow,30,240,neutral_v0,playtest_parameter_ready
583,digimon,shoutmon,シャウトモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
584,digimon,jetmervamon,ジェットメルヴァモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,balanced,600,100,100,100,100,100,100,slow,30,240,neutral_v0,playtest_parameter_ready
585,digimon,zekegreymon,ジークグレイモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,special_tank,600,110,75,105,80,105,125,slow,30,240,neutral_v0,playtest_parameter_ready
586,digimon,zamielmon,ザミエールモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,special,520,87,70,83,86,108,86,slow,60,180,neutral_v0,playtest_parameter_ready
587,digimon,soundbirdmon,サウンドバードモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
588,digimon,cyberdramon-xwars,サイバードラモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
589,digimon,kozenimon,コゼニモン,"幼年期Ⅱ
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special,240,40,32,38,40,50,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
590,digimon,greymon,グレイモン（2010アニメ版）,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical,430,72,90,72,68,57,71,medium_slow,120,120,neutral_v0,playtest_parameter_ready
591,digimon,gravimon,グラビモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,mixed,520,87,96,78,86,95,78,slow,60,180,neutral_v0,playtest_parameter_ready
592,digimon,cutemon,キュートモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
593,digimon,gumdramon,ガムドラモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
594,digimon,ganemon,ガネモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,swift_physical,430,65,87,60,93,57,68,medium_slow,120,120,neutral_v0,playtest_parameter_ready
595,digimon,gaossmon,ガオスモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
596,digimon,olegmon,オレーグモン,"究極体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,究極体,physical_tank,600,110,105,130,75,75,105,slow,30,240,neutral_v0,playtest_parameter_ready
597,digimon,omegashoutmon,オメガシャウトモン,"完全体
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,完全体,swift_special,520,78,69,78,111,103,81,slow,60,180,neutral_v0,playtest_parameter_ready
598,digimon,ekakimon,エカキモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
599,digimon,iguneetmon,イグニートモン,"成長期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
600,digimon,arresterdramon,アレスタードラモン,"成熟期
(クロスウォーズ)",project_generated_gameplay_v0_noncanonical,成熟期,physical_tank,430,79,76,94,53,53,75,medium_slow,120,120,neutral_v0,playtest_parameter_ready
601,digimon,louwemon,レーベモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,balanced,500,84,84,83,83,83,83,slow,75,170,neutral_v0,playtest_parameter_ready
602,digimon,ranamon,ラーナモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,balanced,500,84,84,83,83,83,83,slow,75,170,neutral_v0,playtest_parameter_ready
603,digimon,raihimon,ライヒモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,physical_tank,500,92,88,109,62,62,87,slow,75,170,neutral_v0,playtest_parameter_ready
604,digimon,rhinokabuterimon,ライノカブテリモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,mixed,500,84,92,75,83,91,75,slow,75,170,neutral_v0,playtest_parameter_ready
605,digimon,mercuremon,メルキューレモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_physical,500,76,101,70,108,66,79,slow,75,170,neutral_v0,playtest_parameter_ready
606,digimon,magnagarurumon,マグナガルルモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,special_tank,500,92,63,88,66,87,104,slow,75,170,neutral_v0,playtest_parameter_ready
607,digimon,bolgmon,ボルグモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,special_tank,500,92,63,88,66,87,104,slow,75,170,neutral_v0,playtest_parameter_ready
608,digimon,velgrmon,ベルグモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,special_tank,500,92,63,88,66,87,104,slow,75,170,neutral_v0,playtest_parameter_ready
609,digimon,petaldramon,ペタルドラモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_physical,500,76,101,70,108,66,79,slow,75,170,neutral_v0,playtest_parameter_ready
610,digimon,beowolfmon,ベオウルフモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,special,500,84,67,79,83,104,83,slow,75,170,neutral_v0,playtest_parameter_ready
611,digimon,flamon,フレイモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_physical,500,76,101,70,108,66,79,slow,75,170,neutral_v0,playtest_parameter_ready
612,digimon,blitzmon,ブリッツモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,physical_tank,500,92,88,109,62,62,87,slow,75,170,neutral_v0,playtest_parameter_ready
613,digimon,blizzarmon,ブリザーモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,special,500,84,67,79,83,104,83,slow,75,170,neutral_v0,playtest_parameter_ready
614,digimon,fairimon,フェアリモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_physical,500,76,101,70,108,66,79,slow,75,170,neutral_v0,playtest_parameter_ready
615,digimon,chackmon,チャックモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_special,500,75,67,74,107,99,78,slow,75,170,neutral_v0,playtest_parameter_ready
616,digimon,duskmon,ダスクモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_physical,500,76,101,70,108,66,79,slow,75,170,neutral_v0,playtest_parameter_ready
617,digimon,daipenmon,ダイペンモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_physical,500,76,101,70,108,66,79,slow,75,170,neutral_v0,playtest_parameter_ready
618,digimon,sephirothmon,セフィロトモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,swift_special,500,75,67,74,107,99,78,slow,75,170,neutral_v0,playtest_parameter_ready
619,digimon,storabimon,ストラビモン,ハイブリッド体,project_generated_gameplay_v0_noncanonical,ハイブリッド体,balanced,500,84,84,83,83,83,83,slow,75,170,neutral_v0,playtest_parameter_ready
