species_id,internal_name,source_kind,source_id,official_type,official_attribute,sprite_family,donor_species_id,donor_species_constant,donor_assignment,palette_preset,override_asset
1205,DM1205,digimon,niseagumonhakase,恐竜型,ウィルス,dragon,380,SPECIES_LATIAS,family_cycle_v0,base,
1206,DM1206,digimon,dorumon,獣型,データ,beast,203,SPECIES_GIRAFARIG,family_cycle_v0,base,
1207,DM1207,digimon,dracomon,竜型,データ,dragon,384,SPECIES_RAYQUAZA,family_cycle_v0,base,
1208,DM1208,digimon,dracumon,アンデッド型,ウィルス,undead,93,SPECIES_HAUNTER,family_cycle_v0,base,
1209,DM1209,digimon,toyagumon,パペット型,ワクチン,base,51,SPECIES_DUGTRIO,family_cycle_v0,base,
1210,DM1210,digimon,tentomon,昆虫型,ワクチン,insect,212,SPECIES_SCIZOR,family_cycle_v0,base,
1211,DM1211,digimon,terriermon,獣型,ワクチン,beast,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1212,DM1212,digimon,tinkermon,妖精型,ウィルス,base,54,SPECIES_PSYDUCK,family_cycle_v0,base,
1213,DM1213,digimon,tukaimon,哺乳類型,ウィルス,beast,261,SPECIES_POOCHYENA,family_cycle_v0,base,
1214,DM1214,digimon,tyumon,獣型,ウィルス,beast,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1215,DM1215,digimon,solarmon,マシーン型,ワクチン,machine,376,SPECIES_METAGROSS,family_cycle_v0,base,
1216,DM1216,digimon,zubamon,武器型,ワクチン,base,58,SPECIES_GROWLITHE,family_cycle_v0,base,
1217,DM1217,digimon,snowgoburimon,鬼人型,ウィルス,demon,248,SPECIES_TYRANITAR,family_cycle_v0,base,
1218,DM1218,digimon,swimmon,熱帯魚型,ワクチン,aquatic,8,SPECIES_WARTORTLE,family_cycle_v0,base,
1219,DM1219,digimon,shakomon,甲殻類型,ウィルス,aquatic,9,SPECIES_BLASTOISE,family_cycle_v0,base,
1220,DM1220,digimon,shamamon,鬼人型,ウィルス,demon,353,SPECIES_SHUPPET,family_cycle_v0,base,
1221,DM1221,digimon,sistermonblanc,パペット型,ワクチン,base,63,SPECIES_ABRA,family_cycle_v0,base,
1222,DM1222,digimon,psychemon,爬虫類型,データ,insect,313,SPECIES_VOLBEAT,family_cycle_v0,base,
1223,DM1223,digimon,coronamon,獣型,ワクチン,beast,128,SPECIES_TAUROS,family_cycle_v0,base,
1224,DM1224,digimon,commandramon,サイボーグ型,ウィルス,machine,205,SPECIES_FORRETRESS,family_cycle_v0,base,
1225,DM1225,digimon,gomamon,海獣型,ワクチン,aquatic,91,SPECIES_CLOYSTER,family_cycle_v0,base,
1226,DM1226,digimon,goburimon,鬼人型,ウィルス,demon,200,SPECIES_MISDREAVUS,family_cycle_v0,base,
1227,DM1227,digimon,kotemon,爬虫類型,データ,insect,11,SPECIES_METAPOD,family_cycle_v0,base,
1228,DM1228,digimon,gottsumon,鉱石型,データ,base,70,SPECIES_WEEPINBELL,family_cycle_v0,base,
1229,DM1229,digimon,kokuwamon,マシーン型,データ,machine,304,SPECIES_ARON,family_cycle_v0,base,
1230,DM1230,digimon,kokabuterimon,昆虫型,ウィルス,insect,14,SPECIES_KAKUNA,family_cycle_v0,base,
1231,DM1231,digimon,koemon,獣型,ウィルス,beast,217,SPECIES_URSARING,family_cycle_v0,base,
1232,DM1232,digimon,keramon,種族不明,不明,base,74,SPECIES_GEODUDE,family_cycle_v0,base,
1233,DM1233,digimon,kunemon,幼虫型,ウィルス,insect,47,SPECIES_PARASECT,family_cycle_v0,base,
1234,DM1234,digimon,kudamon,聖獣型,ワクチン,holy,36,SPECIES_CLEFABLE,family_cycle_v0,base,
1235,DM1235,digimon,guilmon,爬虫類型,ウィルス,insect,49,SPECIES_VENOMOTH,family_cycle_v0,base,
1236,DM1236,digimon,candmon,火炎型,データ,base,78,SPECIES_RAPIDASH,family_cycle_v0,base,
1237,DM1237,digimon,gizamon,水棲哺乳類型,ウィルス,aquatic,134,SPECIES_VAPOREON,family_cycle_v0,base,
1238,DM1238,digimon,kamemon,サイボーグ型,データ,machine,378,SPECIES_REGICE,family_cycle_v0,base,
1239,DM1239,digimon,gabumon,爬虫類型,データ,insect,166,SPECIES_LEDIAN,family_cycle_v0,base,
1240,DM1240,digimon,ganimon,甲殻類型,データ,aquatic,160,SPECIES_FERALIGATR,family_cycle_v0,base,
1241,DM1241,digimon,gazimon,哺乳類型,ウィルス,beast,53,SPECIES_PERSIAN,family_cycle_v0,base,
1242,DM1242,digimon,gaomon,獣型,データ,beast,58,SPECIES_GROWLITHE,family_cycle_v0,base,
1243,DM1243,digimon,otamamon-red,両生類型,データ,aquatic,183,SPECIES_MARILL,family_cycle_v0,base,
1244,DM1244,digimon,otamamon,両生類型,ウィルス,aquatic,184,SPECIES_AZUMARILL,family_cycle_v0,base,
1245,DM1245,digimon,elecmon-violet,哺乳類型,ウィルス,beast,161,SPECIES_SENTRET,family_cycle_v0,base,
1246,DM1246,digimon,elecmon,哺乳類型,データ,beast,162,SPECIES_FURRET,family_cycle_v0,base,
1247,DM1247,digimon,ebiburgamon,食物型,データ,base,89,SPECIES_MUK,family_cycle_v0,base,
1248,DM1248,digimon,impmon,小悪魔型,ウィルス,demon,359,SPECIES_ABSOL,family_cycle_v0,base,
1249,DM1249,digimon,alraumon,植物型,データ,base,91,SPECIES_CLOYSTER,family_cycle_v0,base,
1250,DM1250,digimon,armadimon,哺乳類型,フリー,beast,210,SPECIES_GRANBULL,family_cycle_v0,base,
1251,DM1251,digimon,arkadimon,妖獣型,ウィルス,beast,216,SPECIES_TEDDIURSA,family_cycle_v0,base,
1252,DM1252,digimon,agumonhakase,恐竜型,ワクチン,dragon,334,SPECIES_ALTARIA,family_cycle_v0,base,
1253,DM1253,digimon,agumon-black,爬虫類型,ウィルス,insect,284,SPECIES_MASQUERAIN,family_cycle_v0,base,
1254,DM1254,digimon,agumon-2006,恐竜型,ワクチン,dragon,372,SPECIES_SHELGON,family_cycle_v0,base,
1255,DM1255,digimon,agumon,爬虫類型,ワクチン,insect,291,SPECIES_NINJASK,family_cycle_v0,base,
1256,DM1256,digimon,wanyamon,レッサー型,,base,98,SPECIES_KRABBY,family_cycle_v0,base,
1257,DM1257,digimon,mochimon,レッサー型,,base,99,SPECIES_KINGLER,family_cycle_v0,base,
1258,DM1258,digimon,minomon,幼虫型,,insect,314,SPECIES_ILLUMISE,family_cycle_v0,base,
1259,DM1259,digimon,missimon,マシーン型,,machine,378,SPECIES_REGICE,family_cycle_v0,base,
1260,DM1260,digimon,poromon,小鳥型,,base,102,SPECIES_EXEGGCUTE,family_cycle_v0,base,
1261,DM1261,digimon,pokomon,レッサー型,,base,103,SPECIES_EXEGGUTOR,family_cycle_v0,base,
1262,DM1262,digimon,babydmon,幼竜型,,dragon,149,SPECIES_DRAGONITE,family_cycle_v0,base,
1263,DM1263,digimon,puroromon,幼虫型,,insect,12,SPECIES_BUTTERFREE,family_cycle_v0,base,
1264,DM1264,digimon,frimon,レッサー型,,base,106,SPECIES_HITMONLEE,family_cycle_v0,base,
1265,DM1265,digimon,petimeramon,火炎型,,base,107,SPECIES_HITMONCHAN,family_cycle_v0,base,
1266,DM1266,digimon,pukamon,レッサー型,,base,108,SPECIES_LICKITUNG,family_cycle_v0,base,
1267,DM1267,digimon,pyocomon,球根型,,base,109,SPECIES_KOFFING,family_cycle_v0,base,
1268,DM1268,digimon,pinamon,ヒナ鳥型,,base,110,SPECIES_WEEZING,family_cycle_v0,base,
1269,DM1269,digimon,budmon,植物型,,base,111,SPECIES_RHYHORN,family_cycle_v0,base,
1270,DM1270,digimon,pagumon,レッサー型,,base,112,SPECIES_RHYDON,family_cycle_v0,base,
1271,DM1271,digimon,nyaromon,レッサー型,,base,113,SPECIES_CHANSEY,family_cycle_v0,base,
1272,DM1272,digimon,dorimon,レッサー型,,base,114,SPECIES_TANGELA,family_cycle_v0,base,
1273,DM1273,digimon,tokomon,レッサー型,,base,115,SPECIES_KANGASKHAN,family_cycle_v0,base,
1274,DM1274,digimon,tsumemon,種族不明,,base,116,SPECIES_HORSEA,family_cycle_v0,base,
1275,DM1275,digimon,tunomon,レッサー型,,base,117,SPECIES_SEADRA,family_cycle_v0,base,
1276,DM1276,digimon,chocomon,レッサー型,,base,118,SPECIES_GOLDEEN,family_cycle_v0,base,
1277,DM1277,digimon,chapmon,レッサー型,,base,119,SPECIES_SEAKING,family_cycle_v0,base,
1278,DM1278,digimon,chibimon,幼竜型,,dragon,148,SPECIES_DRAGONAIR,family_cycle_v0,base,
1279,DM1279,digimon,tanemon,球根型,,base,121,SPECIES_STARMIE,family_cycle_v0,base,
1280,DM1280,digimon,xiaomon,レッサー型,,base,122,SPECIES_MR_MIME,family_cycle_v0,base,
1281,DM1281,digimon,sakuttomon,武器型,,base,123,SPECIES_SCYTHER,family_cycle_v0,base,
1282,DM1282,digimon,koromon,レッサー型,,base,124,SPECIES_JYNX,family_cycle_v0,base,
1283,DM1283,digimon,gummymon,レッサー型,,base,125,SPECIES_ELECTABUZZ,family_cycle_v0,base,
1284,DM1284,digimon,kyokyomon,レッサー型,,base,126,SPECIES_MAGMAR,family_cycle_v0,base,
1285,DM1285,digimon,cupimon,小天使型,,angel,333,SPECIES_SWABLU,family_cycle_v0,base,
1286,DM1286,digimon,kyaromon,レッサー型,,base,128,SPECIES_TAUROS,family_cycle_v0,base,
1287,DM1287,digimon,gigimon,レッサー型,,base,129,SPECIES_MAGIKARP,family_cycle_v0,base,
1288,DM1288,digimon,capromon,レッサー型,,base,130,SPECIES_GYARADOS,family_cycle_v0,base,
1289,DM1289,digimon,upamon,両生類型,,aquatic,91,SPECIES_CLOYSTER,family_cycle_v0,base,
1290,DM1290,digimon,relemon,スライム型,,base,132,SPECIES_DITTO,family_cycle_v0,base,
1291,DM1291,digimon,leafmon,スライム型,,base,133,SPECIES_EEVEE,family_cycle_v0,base,
1292,DM1292,digimon,yuramon,種子型,,base,134,SPECIES_VAPOREON,family_cycle_v0,base,
1293,DM1293,digimon,yukimibotamon,スライム型,,base,135,SPECIES_JOLTEON,family_cycle_v0,base,
1294,DM1294,digimon,mokumon,スモーク型,,base,136,SPECIES_FLAREON,family_cycle_v0,base,
1295,DM1295,digimon,poyomon,スライム型,,base,137,SPECIES_PORYGON,family_cycle_v0,base,
1296,DM1296,digimon,bommon,スライム型,,base,138,SPECIES_OMANYTE,family_cycle_v0,base,
1297,DM1297,digimon,popomon,スライム型,,base,139,SPECIES_OMASTAR,family_cycle_v0,base,
1298,DM1298,digimon,botamon,スライム型,,base,140,SPECIES_KABUTO,family_cycle_v0,base,
1299,DM1299,digimon,puwamon,ヒナ鳥型,,base,141,SPECIES_KABUTOPS,family_cycle_v0,base,
1300,DM1300,digimon,pururumon,スライム型,,base,142,SPECIES_AERODACTYL,family_cycle_v0,base,
1301,DM1301,digimon,pupumon,スライム型,,base,143,SPECIES_SNORLAX,family_cycle_v0,base,
1302,DM1302,digimon,fufumon,スライム型,,base,144,SPECIES_ARTICUNO,family_cycle_v0,base,
1303,DM1303,digimon,punimon,スライム型,,base,145,SPECIES_ZAPDOS,family_cycle_v0,base,
1304,DM1304,digimon,puttimon,小天使型,,angel,250,SPECIES_HO_OH,family_cycle_v0,base,
1305,DM1305,digimon,petitmon,スライム型,,base,147,SPECIES_DRATINI,family_cycle_v0,base,
1306,DM1306,digimon,pitchmon,スライム型,,base,148,SPECIES_DRAGONAIR,family_cycle_v0,base,
1307,DM1307,digimon,pafumon,精霊型,,base,149,SPECIES_DRAGONITE,family_cycle_v0,base,
1308,DM1308,digimon,bubbmon,スライム型,,base,150,SPECIES_MEWTWO,family_cycle_v0,base,
1309,DM1309,digimon,paomon,スライム型,,base,151,SPECIES_MEW,family_cycle_v0,base,
1310,DM1310,digimon,nyokimon,種子型,,base,152,SPECIES_CHIKORITA,family_cycle_v0,base,
1311,DM1311,digimon,dodomon,スライム型,,base,153,SPECIES_BAYLEEF,family_cycle_v0,base,
1312,DM1312,digimon,tsubumon,スライム型,,base,154,SPECIES_MEGANIUM,family_cycle_v0,base,
1313,DM1313,digimon,choromon,マシーン型,,machine,304,SPECIES_ARON,family_cycle_v0,base,
1314,DM1314,digimon,chicomon,スライム型,,base,156,SPECIES_QUILAVA,family_cycle_v0,base,
1315,DM1315,digimon,zerimon,スライム型,,base,157,SPECIES_TYPHLOSION,family_cycle_v0,base,
1316,DM1316,digimon,zurumon,スライム型,,base,158,SPECIES_TOTODILE,family_cycle_v0,base,
1317,DM1317,digimon,jyarimon,スライム型,,base,159,SPECIES_CROCONAW,family_cycle_v0,base,
1318,DM1318,digimon,sakumon,武器型,,base,160,SPECIES_FERALIGATR,family_cycle_v0,base,
1319,DM1319,digimon,cocomon,スライム型,,base,161,SPECIES_SENTRET,family_cycle_v0,base,
1320,DM1320,digimon,kuramon,種族不明,,base,162,SPECIES_FURRET,family_cycle_v0,base,
1321,DM1321,appmon,appmon_001,検索,ソーシャル,base,163,SPECIES_HOOTHOOT,family_cycle_v0,base,
1322,DM1322,appmon,appmon_002,電話,ソーシャル,base,164,SPECIES_NOCTOWL,family_cycle_v0,base,
1323,DM1323,appmon,appmon_003,メール,ソーシャル,base,165,SPECIES_LEDYBA,family_cycle_v0,base,
1324,DM1324,appmon,appmon_004,つぶやき,ソーシャル,base,166,SPECIES_LEDIAN,family_cycle_v0,base,
1325,DM1325,appmon,appmon_005,翻訳,ソーシャル,base,167,SPECIES_SPINARAK,family_cycle_v0,base,
1326,DM1326,appmon,appmon_006,アドレス帳,ソーシャル,base,168,SPECIES_ARIADOS,family_cycle_v0,base,
1327,DM1327,appmon,appmon_007,口コミ,ソーシャル,base,169,SPECIES_CROBAT,family_cycle_v0,base,
1328,DM1328,appmon,appmon_008,設定,ソーシャル,base,170,SPECIES_CHINCHOU,family_cycle_v0,base,
1329,DM1329,appmon,appmon_009,メッセージ,ソーシャル,base,171,SPECIES_LANTURN,family_cycle_v0,base,
1330,DM1330,appmon,appmon_010,裏口コミ,ソーシャル,base,172,SPECIES_PICHU,family_cycle_v0,base,
1331,DM1331,appmon,appmon_011,ロケット,ナビ,base,173,SPECIES_CLEFFA,family_cycle_v0,base,
1332,DM1332,appmon,appmon_012,ナビ,ナビ,base,174,SPECIES_IGGLYBUFF,family_cycle_v0,base,
1333,DM1333,appmon,appmon_013,フライト,ナビ,base,175,SPECIES_TOGEPI,family_cycle_v0,base,
1334,DM1334,appmon,appmon_014,乗換,ナビ,base,176,SPECIES_TOGETIC,family_cycle_v0,base,
1335,DM1335,appmon,appmon_015,天気,ナビ,base,177,SPECIES_NATU,family_cycle_v0,base,
1336,DM1336,appmon,appmon_016,コンパス,ナビ,base,178,SPECIES_XATU,family_cycle_v0,base,
1337,DM1337,appmon,appmon_017,ホテル,ナビ,base,179,SPECIES_MAREEP,family_cycle_v0,base,
1338,DM1338,appmon,appmon_018,ニュース,ナビ,base,180,SPECIES_FLAAFFY,family_cycle_v0,base,
1339,DM1339,appmon,appmon_019,解説,ナビ,base,181,SPECIES_AMPHAROS,family_cycle_v0,base,
1340,DM1340,appmon,appmon_020,実況,ナビ,base,182,SPECIES_BELLOSSOM,family_cycle_v0,base,
1341,DM1341,appmon,appmon_021,カメラ,ツール,base,183,SPECIES_MARILL,family_cycle_v0,base,
1342,DM1342,appmon,appmon_022,録音,ツール,base,184,SPECIES_AZUMARILL,family_cycle_v0,base,
1343,DM1343,appmon,appmon_023,電卓,ツール,base,185,SPECIES_SUDOWOODO,family_cycle_v0,base,
1344,DM1344,appmon,appmon_024,ごみ箱,ツール,base,186,SPECIES_POLITOED,family_cycle_v0,base,
1345,DM1345,appmon,appmon_025,ミラー,ツール,base,187,SPECIES_HOPPIP,family_cycle_v0,base,
1346,DM1346,appmon,appmon_026,ライト,ツール,base,188,SPECIES_SKIPLOOM,family_cycle_v0,base,
1347,DM1347,appmon,appmon_027,時計,ツール,base,189,SPECIES_JUMPLUFF,family_cycle_v0,base,
1348,DM1348,appmon,appmon_028,日記帳,ツール,base,190,SPECIES_AIPOM,family_cycle_v0,base,
1349,DM1349,appmon,appmon_029,カレンダー,ツール,base,191,SPECIES_SUNKERN,family_cycle_v0,base,
1350,DM1350,appmon,appmon_030,超音波,ツール,base,192,SPECIES_SUNFLORA,family_cycle_v0,base,
1351,DM1351,appmon,appmon_031,ジャミング,ツール,base,193,SPECIES_YANMA,family_cycle_v0,base,
1352,DM1352,appmon,appmon_032,セキュリティ,システム,base,194,SPECIES_WOOPER,family_cycle_v0,base,
1353,DM1353,appmon,appmon_033,ハッキング,システム,base,195,SPECIES_QUAGSIRE,family_cycle_v0,base,
1354,DM1354,appmon,appmon_034,バッテリー,システム,base,196,SPECIES_ESPEON,family_cycle_v0,base,
1355,DM1355,appmon,appmon_035,圧縮,システム,base,197,SPECIES_UMBREON,family_cycle_v0,base,
1356,DM1356,appmon,appmon_036,解凍,システム,base,198,SPECIES_MURKROW,family_cycle_v0,base,
1357,DM1357,appmon,appmon_037,コピペ,システム,base,199,SPECIES_SLOWKING,family_cycle_v0,base,
1358,DM1358,appmon,appmon_038,バックアップ,システム,base,200,SPECIES_MISDREAVUS,family_cycle_v0,base,
1359,DM1359,appmon,appmon_039,壁紙,システム,base,200,SPECIES_MISDREAVUS,family_cycle_v0_unown_avoided,base,
1360,DM1360,appmon,appmon_040,省エネ,システム,base,202,SPECIES_WOBBUFFET,family_cycle_v0,base,
1361,DM1361,appmon,appmon_041,注意報,システム,base,203,SPECIES_GIRAFARIG,family_cycle_v0,base,
1362,DM1362,appmon,appmon_042,通信,システム,base,204,SPECIES_PINECO,family_cycle_v0,base,
1363,DM1363,appmon,appmon_043,オンライン,ゲーム,base,205,SPECIES_FORRETRESS,family_cycle_v0,base,
1364,DM1364,appmon,appmon_044,オフライン,ゲーム,base,206,SPECIES_DUNSPARCE,family_cycle_v0,base,
1365,DM1365,appmon,appmon_045,アクション,ゲーム,base,207,SPECIES_GLIGAR,family_cycle_v0,base,
1366,DM1366,appmon,appmon_046,シューティング,ゲーム,base,208,SPECIES_STEELIX,family_cycle_v0,base,
1367,DM1367,appmon,appmon_047,カード,ゲーム,base,209,SPECIES_SNUBBULL,family_cycle_v0,base,
1368,DM1368,appmon,appmon_048,ロープレ,ゲーム,base,210,SPECIES_GRANBULL,family_cycle_v0,base,
1369,DM1369,appmon,appmon_049,パズル,ゲーム,base,211,SPECIES_QWILFISH,family_cycle_v0,base,
1370,DM1370,appmon,appmon_050,リズム,ゲーム,base,212,SPECIES_SCIZOR,family_cycle_v0,base,
1371,DM1371,appmon,appmon_051,レース,ゲーム,base,213,SPECIES_SHUCKLE,family_cycle_v0,base,
1372,DM1372,appmon,appmon_052,ペイント,エンタメ,base,214,SPECIES_HERACROSS,family_cycle_v0,base,
1373,DM1373,appmon,appmon_053,占い,エンタメ,base,215,SPECIES_SNEASEL,family_cycle_v0,base,
1374,DM1374,appmon,appmon_054,音楽,エンタメ,base,216,SPECIES_TEDDIURSA,family_cycle_v0,base,
1375,DM1375,appmon,appmon_055,グルメ,エンタメ,base,217,SPECIES_URSARING,family_cycle_v0,base,
1376,DM1376,appmon,appmon_056,動画,エンタメ,base,218,SPECIES_SLUGMA,family_cycle_v0,base,
1377,DM1377,appmon,appmon_057,ファッション,エンタメ,base,219,SPECIES_MAGCARGO,family_cycle_v0,base,
1378,DM1378,appmon,appmon_058,電子書籍,エンタメ,base,220,SPECIES_SWINUB,family_cycle_v0,base,
1379,DM1379,appmon,appmon_059,ガシャ,エンタメ,base,221,SPECIES_PILOSWINE,family_cycle_v0,base,
1380,DM1380,appmon,appmon_060,スロット,エンタメ,base,222,SPECIES_CORSOLA,family_cycle_v0,base,
1381,DM1381,appmon,appmon_061,手品,エンタメ,base,223,SPECIES_REMORAID,family_cycle_v0,base,
1382,DM1382,appmon,appmon_062,サイコロ,エンタメ,base,224,SPECIES_OCTILLERY,family_cycle_v0,base,
1383,DM1383,appmon,appmon_063,お料理,エンタメ,base,225,SPECIES_DELIBIRD,family_cycle_v0,base,
1384,DM1384,appmon,appmon_064,ウィルス,ライフ,base,226,SPECIES_MANTINE,family_cycle_v0,base,
1385,DM1385,appmon,appmon_065,睡眠,ライフ,base,227,SPECIES_SKARMORY,family_cycle_v0,base,
1386,DM1386,appmon,appmon_066,筋トレ,ライフ,base,228,SPECIES_HOUNDOUR,family_cycle_v0,base,
1387,DM1387,appmon,appmon_067,救命,ライフ,base,229,SPECIES_HOUNDOOM,family_cycle_v0,base,
1388,DM1388,appmon,appmon_068,電子マネー,ライフ,base,230,SPECIES_KINGDRA,family_cycle_v0,base,
1389,DM1389,appmon,appmon_069,温泉,ライフ,base,231,SPECIES_PHANPY,family_cycle_v0,base,
1390,DM1390,appmon,appmon_070,サプリ,ライフ,base,232,SPECIES_DONPHAN,family_cycle_v0,base,
1391,DM1391,appmon,appmon_071,増強,ライフ,base,233,SPECIES_PORYGON2,family_cycle_v0,base,
1392,DM1392,appmon,appmon_072,オークション,ライフ,base,234,SPECIES_STANTLER,family_cycle_v0,base,
1393,DM1393,appmon,appmon_073,家計簿,ライフ,base,235,SPECIES_SMEARGLE,family_cycle_v0,base,
1394,DM1394,appmon,appmon_074,ショッピング,ライフ,base,236,SPECIES_TYROGUE,family_cycle_v0,base,
1395,DM1395,appmon,appmon_075,辞書,ライフ,base,237,SPECIES_HITMONTOP,family_cycle_v0,base,
1396,DM1396,appmon,appmon_076,ログイン,ソーシャル,base,238,SPECIES_SMOOCHUM,family_cycle_v0,base,
1397,DM1397,appmon,appmon_077,ログオフ,ソーシャル,base,239,SPECIES_ELEKID,family_cycle_v0,base,
1398,DM1398,appmon,appmon_078,超検索,ソーシャル,base,240,SPECIES_MAGBY,family_cycle_v0,base,
1399,DM1399,appmon,appmon_079,ＳＮＳ,ソーシャル,base,241,SPECIES_MILTANK,family_cycle_v0,base,
1400,DM1400,appmon,appmon_080,ゴシップ,ソーシャル,base,242,SPECIES_BLISSEY,family_cycle_v0,base,
1401,DM1401,appmon,appmon_081,スカ,ソーシャル,base,243,SPECIES_RAIKOU,family_cycle_v0,base,
1402,DM1402,appmon,appmon_082,旅行,ナビ,base,244,SPECIES_ENTEI,family_cycle_v0,base,
1403,DM1403,appmon,appmon_083,天候,ナビ,base,245,SPECIES_SUICUNE,family_cycle_v0,base,
1404,DM1404,appmon,appmon_084,タイムスリップ,ツール,base,246,SPECIES_LARVITAR,family_cycle_v0,base,
1405,DM1405,appmon,appmon_085,ボイスチェンジ,ツール,base,247,SPECIES_PUPITAR,family_cycle_v0,base,
1406,DM1406,appmon,appmon_086,監視,ツール,base,248,SPECIES_TYRANITAR,family_cycle_v0,base,
1407,DM1407,appmon,appmon_087,設計,ツール,base,249,SPECIES_LUGIA,family_cycle_v0,base,
1408,DM1408,appmon,appmon_088,超ハッキング,システム,base,250,SPECIES_HO_OH,family_cycle_v0,base,
1409,DM1409,appmon,appmon_089,圧縮解凍,システム,base,251,SPECIES_CELEBI,family_cycle_v0,base,
1410,DM1410,appmon,appmon_090,ステルス,システム,base,252,SPECIES_TREECKO,family_cycle_v0,base,
1411,DM1411,appmon,appmon_091,転送,システム,base,253,SPECIES_GROVYLE,family_cycle_v0,base,
1412,DM1412,appmon,appmon_092,シミュレーション,ゲーム,base,254,SPECIES_SCEPTILE,family_cycle_v0,base,
1413,DM1413,appmon,appmon_093,格闘,ゲーム,base,255,SPECIES_TORCHIC,family_cycle_v0,base,
1414,DM1414,appmon,appmon_094,脳トレ,ゲーム,base,256,SPECIES_COMBUSKEN,family_cycle_v0,base,
1415,DM1415,appmon,appmon_095,育成,ゲーム,base,257,SPECIES_BLAZIKEN,family_cycle_v0,base,
1416,DM1416,appmon,appmon_096,攻略,ゲーム,base,258,SPECIES_MUDKIP,family_cycle_v0,base,
1417,DM1417,appmon,appmon_097,エフェクト,エンタメ,base,259,SPECIES_MARSHTOMP,family_cycle_v0,base,
1418,DM1418,appmon,appmon_098,超占い,エンタメ,base,260,SPECIES_SWAMPERT,family_cycle_v0,base,
1419,DM1419,appmon,appmon_099,コーディネート,エンタメ,base,261,SPECIES_POOCHYENA,family_cycle_v0,base,
1420,DM1420,appmon,appmon_100,メディアプレーヤー,エンタメ,base,262,SPECIES_MIGHTYENA,family_cycle_v0,base,
1421,DM1421,appmon,appmon_101,ルーレット,エンタメ,base,263,SPECIES_ZIGZAGOON,family_cycle_v0,base,
1422,DM1422,appmon,appmon_102,夢,エンタメ,base,264,SPECIES_LINOONE,family_cycle_v0,base,
1423,DM1423,appmon,appmon_103,メディカル,ライフ,base,265,SPECIES_WURMPLE,family_cycle_v0,base,
1424,DM1424,appmon,appmon_104,ドクター,ライフ,base,266,SPECIES_SILCOON,family_cycle_v0,base,
1425,DM1425,appmon,appmon_105,節約,ライフ,base,267,SPECIES_BEAUTIFLY,family_cycle_v0,base,
1426,DM1426,appmon,appmon_106,図書館,ライフ,base,268,SPECIES_CASCOON,family_cycle_v0,base,
1427,DM1427,appmon,appmon_107,グローバル,ソーシャル,base,269,SPECIES_DUSTOX,family_cycle_v0,base,
1428,DM1428,appmon,appmon_108,マインドコントロール,ソーシャル,base,270,SPECIES_LOTAD,family_cycle_v0,base,
1429,DM1429,appmon,appmon_109,ダメダメ,ソーシャル,base,271,SPECIES_LOMBRE,family_cycle_v0,base,
1430,DM1430,appmon,appmon_110,GPS,ナビ,base,272,SPECIES_LUDICOLO,family_cycle_v0,base,
1431,DM1431,appmon,appmon_111,天体,ナビ,base,273,SPECIES_SEEDOT,family_cycle_v0,base,
1432,DM1432,appmon,appmon_112,超起動,ツール,base,274,SPECIES_NUZLEAF,family_cycle_v0,base,
1433,DM1433,appmon,appmon_113,強制終了,ツール,base,275,SPECIES_SHIFTRY,family_cycle_v0,base,
1434,DM1434,appmon,appmon_114,偽装,ツール,base,276,SPECIES_TAILLOW,family_cycle_v0,base,
1435,DM1435,appmon,appmon_115,復元,システム,base,277,SPECIES_SWELLOW,family_cycle_v0,base,
1436,DM1436,appmon,appmon_116,策略,システム,base,278,SPECIES_WINGULL,family_cycle_v0,base,
1437,DM1437,appmon,appmon_117,戦闘,ゲーム,base,279,SPECIES_PELIPPER,family_cycle_v0,base,
1438,DM1438,appmon,appmon_118,エンターテイメント,エンタメ,base,280,SPECIES_RALTS,family_cycle_v0,base,
1439,DM1439,appmon,appmon_119,ライフ,ライフ,base,281,SPECIES_KIRLIA,family_cycle_v0,base,
1440,DM1440,appmon,appmon_120,美容,ライフ,base,282,SPECIES_GARDEVOIR,family_cycle_v0,base,
1441,DM1441,appmon,appmon_121,再起動,ゴッド,base,283,SPECIES_SURSKIT,family_cycle_v0,base,
1442,DM1442,appmon,appmon_122,創造,ゴッド,base,284,SPECIES_MASQUERAIN,family_cycle_v0,base,
1443,DM1443,appmon,appmon_123,変化,ゴッド,base,285,SPECIES_SHROOMISH,family_cycle_v0,base,
1444,DM1444,appmon,appmon_124,無敵,ゴッド,base,286,SPECIES_BRELOOM,family_cycle_v0,base,
1445,DM1445,appmon,appmon_125,覚醒,ゴッド,base,287,SPECIES_SLAKOTH,family_cycle_v0,base,
1446,DM1446,appmon,appmon_126,全能,ゴッド,base,288,SPECIES_VIGOROTH,family_cycle_v0,base,
1447,DM1447,appmon,appmon_127,タップ,ソーシャル,base,289,SPECIES_SLAKING,family_cycle_v0,base,
1448,DM1448,appmon,appmon_128,タップ,ナビ,base,290,SPECIES_NINCADA,family_cycle_v0,base,
1449,DM1449,appmon,appmon_129,タップ,ツール,base,291,SPECIES_NINJASK,family_cycle_v0,base,
1450,DM1450,appmon,appmon_130,タップ,システム,base,292,SPECIES_SHEDINJA,family_cycle_v0,base,
1451,DM1451,appmon,appmon_131,タップ,ゲーム,base,293,SPECIES_WHISMUR,family_cycle_v0,base,
